% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 13 2023, 18:16"
% Table,d3_m - 
% m,d1 (m),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
1,0.03,8630,1100.0000000000002,-1.9060742437383564E-6+1.7532189184909828E-5i
1,0.03,8640,1100.0000000000002,-2.6951796565253404E-6+5.040229248954767E-6i
1,0.03,8650,1100.0000000000002,-5.83142590340826E-6-2.0866805385811834E-5i
1,0.03,8660,1100.0000000000002,-5.629331911750098E-5-1.433549079035369E-4i
1,0.03,8670,1100.0000000000002,-2.6306244559060925E-5+1.2782062749071136E-4i
1,0.03,8680,1100.0000000000002,-1.2489120264626606E-5+1.4947493916727143E-5i
1,0.03,8690,1100.0000000000002,-1.956261768940393E-5+1.4436580442029936E-4i
1,0.03,8700,1100.0000000000002,-4.001463208091353E-6+7.77259937527111E-5i
1,0.03,8710,1100.0000000000002,-2.5541157986354676E-6+6.06960003422307E-5i
1,0.03,8720,1100.0000000000002,-2.07684204691252E-6+5.136333651239498E-5i
1,0.03,8730,1100.0000000000002,-1.8613142863381485E-6+4.485050810935391E-5i
1,0.03,8740,1100.0000000000002,-1.755096625561623E-6+3.970479459404608E-5i
1,0.03,8750,1100.0000000000002,-1.7069977031677364E-6+3.53147710496833E-5i
1,0.03,8760,1100.0000000000002,-1.695697531047634E-6+3.1367910714683916E-5i
1,0.03,8770,1100.0000000000002,-1.7113870276245677E-6+2.768136962500744E-5i
1,0.03,8780,1100.0000000000002,-1.7496177161225579E-6+2.413569413443133E-5i
1,0.03,8790,1100.0000000000002,-1.8089041041378097E-6+2.064445590617853E-5i
1,0.03,8800,1100.0000000000002,-1.889737727414491E-6+1.7138469104807355E-5i
1,0.03,8810,1100.0000000000002,-1.9942397320736487E-6+1.3556498703404582E-5i
1,0.03,8820,1100.0000000000002,-2.1261778670782497E-6+9.838927420947648E-6i
1,0.03,8830,1100.0000000000002,-2.291269876018853E-6+5.922590694871873E-6i
1,0.03,8840,1100.0000000000002,-2.4978017120746163E-6+1.7356601133646534E-6i
1,0.03,8850,1100.0000000000002,-2.7576841258439423E-6-2.8083710538397544E-6i
1,0.03,8860,1100.0000000000002,-3.0882048263945156E-6-7.818703452529465E-6i
1,0.03,8870,1100.0000000000002,-3.514971126555022E-6-1.3438869741756931E-5i
1,0.03,8880,1100.0000000000002,-4.077009771007094E-6-1.986471772970407E-5i
1,0.03,8890,1100.0000000000002,-4.835997886514406E-6-2.7373701906505365E-5i
1,0.03,8900,1100.0000000000002,-5.893906515392812E-6-3.637515130367448E-5i
1,0.03,8910,1100.0000000000002,-7.429066306458271E-6-4.7501654158073973E-5i
1,0.03,8920,1100.0000000000002,-9.77633167120477E-6-6.178685835336462E-5i
1,0.03,8930,1100.0000000000002,-1.3625391980323008E-5-8.104137537312729E-5i
1,0.03,8940,1100.0000000000002,-2.0586034607857144E-5-1.0873486100279453E-4i
1,0.03,8950,1100.0000000000002,-3.515037418478987E-5-1.5235577217051453E-4i
1,0.03,8960,1100.0000000000002,-7.38270442762383E-5-2.306947245316322E-4i
1,0.03,8970,1100.0000000000002,-2.3256391975184335E-4-3.909074846639742E-4i
1,0.03,8980,1100.0000000000002,-9.76034003214869E-4-3.714352295061038E-5i
1,0.03,8990,1100.0000000000002,-2.5735181920267554E-4+4.531922286795702E-4i
1,0.03,9000,1100.0000000000002,-7.757243446242679E-5+2.8449506868005395E-4i
1,0.03,9010,1100.0000000000002,-3.5863394489224204E-5+2.0183063321912233E-4i
1,0.03,9020,1100.0000000000002,-2.0600291124533798E-5+1.5624385115407265E-4i
1,0.03,9030,1100.0000000000002,-1.3441462160321922E-5+1.273928433435507E-4i
1,0.03,9040,1100.0000000000002,-9.53922469893979E-6+1.0724640152532317E-4i
1,0.03,9050,1100.0000000000002,-7.190160420456575E-6+9.2070201317854E-5i
1,0.03,9060,1100.0000000000002,-5.678681223016356E-6+7.981181307174527E-5i
1,0.03,9070,1100.0000000000002,-4.679731674724283E-6+6.896766925504986E-5i
1,0.03,9080,1100.0000000000002,-4.15878506390667E-6+5.714063775628542E-5i
1,0.03,9090,1100.0000000000002,-1.070649815432507E-5+1.9972714078777325E-5i
1,0.03,9100,1100.0000000000002,-4.813924809729818E-6+7.150929155702482E-5i
1,0.03,9110,1100.0000000000002,-3.057466117925893E-6+5.620242659679056E-5i
1,0.03,9120,1100.0000000000002,-2.6060432704636364E-6+4.8805023908685407E-5i
1,0.03,9130,1100.0000000000002,-2.3429978050850483E-6+4.319104956736503E-5i
1,0.03,9140,1100.0000000000002,-2.1575774291576795E-6+3.836054512237722E-5i
1,0.03,9150,1100.0000000000002,-2.018677060750799E-6+3.396881955509436E-5i
1,0.03,9160,1100.0000000000002,-1.9126998505611835E-6+2.9844287870827437E-5i
1,0.03,9170,1100.0000000000002,-1.8322988074366866E-6+2.5878155986589648E-5i
1,0.03,9180,1100.0000000000002,-1.7732044691887207E-6+2.198742148872354E-5i
1,0.03,9190,1100.0000000000002,-1.733115188250671E-6+1.809797864393347E-5i
1,0.03,9200,1100.0000000000002,-1.711363682406664E-6+1.4133673421603949E-5i
1,0.03,9210,1100.0000000000002,-1.709075104446955E-6+1.0005728201341864E-5i
1,0.03,9220,1100.0000000000002,-1.7299169557959077E-6+5.598404444616761E-6i
1,0.03,9230,1100.0000000000002,-1.7819682415521144E-6+7.448203467586755E-7i
1,0.03,9240,1100.0000000000002,-1.8822564885336715E-6-4.8201354334059E-6i
1,0.03,9250,1100.0000000000002,-2.0687755659895282E-6-1.1563709168781283E-5i
1,0.03,9260,1100.0000000000002,-2.4375956054504494E-6-2.042014691732381E-5i
1,0.03,9270,1100.0000000000002,-3.287865091108371E-6-3.361352069119019E-5i
1,0.03,9280,1100.0000000000002,-5.960491899049098E-6-5.815212551400267E-5i
1,0.03,9290,1100.0000000000002,-2.420158907391572E-5-1.3341839316645122E-4i
1,0.03,9300,1100.0000000000002,-2.7779896645871454E-4+3.618099984632961E-4i
1,0.03,9310,1100.0000000000002,-1.3456595163203963E-5+8.316698063834594E-5i
1,0.03,9320,1100.0000000000002,-5.573384582622836E-6+3.7308269137090045E-5i
1,0.03,9330,1100.0000000000002,-3.599840313513461E-5+1.9297830835161888E-5i
1,0.03,9340,1100.0000000000002,-3.3438322604326413E-6+6.284752159165543E-6i
1,0.03,9350,1100.0000000000002,-3.2753654125182435E-6-8.34828345584172E-6i
1,0.03,9360,1100.0000000000002,-4.527616210063915E-6-3.0132320296709093E-5i
1,0.03,9370,1100.0000000000002,-6.464520492668405E-5-1.653773849238055E-4i
1,0.03,9380,1100.0000000000002,-9.433687676279103E-6+4.118815478229497E-5i
1,0.03,9390,1100.0000000000002,-4.582412227811041E-6+7.755156311647182E-6i
1,0.03,9400,1100.0000000000002,-3.997522080255834E-6-5.827948778345778E-6i
1,0.03,9410,1100.0000000000002,-3.9947794111901E-6-1.5403877185117865E-5i
1,0.03,9420,1100.0000000000002,-4.217985953989632E-6-2.3763229042672018E-5i
1,0.03,9430,1100.0000000000002,-4.6028162501088595E-6-3.189464971522048E-5i
1,0.03,9440,1100.0000000000002,-5.1548626518521004E-6-4.034172892064877E-5i
1,0.03,9450,1100.0000000000002,-5.916270672708902E-6-4.9538205210695115E-5i
1,0.03,9460,1100.0000000000002,-6.967952676515401E-6-5.9946250382874825E-5i
1,0.03,9470,1100.0000000000002,-8.450863938975447E-6-7.216123198220107E-5i
1,0.03,9480,1100.0000000000002,-1.061552601852468E-5-8.704825373017158E-5i
1,0.03,9490,1100.0000000000002,-1.3934592683646968E-5-1.0598146345668846E-4i
1,0.03,9500,1100.0000000000002,-1.938211922354683E-5-1.3133349228063533E-4i
1,0.03,9510,1100.0000000000002,-2.922786817702828E-5-1.6760499368591222E-4i
1,0.03,9520,1100.0000000000002,-4.9778988854633184E-5-2.2438558211303547E-4i
1,0.03,9530,1100.0000000000002,-1.039722269153191E-4-3.2505245995411174E-4i
1,0.03,9540,1100.0000000000002,-3.201642904838275E-4-5.203067367053106E-4i
1,0.03,9550,1100.0000000000002,-0.0011944707733622772-5.027495137256526E-5i
1,0.03,9560,1100.0000000000002,-3.4601930297123256E-4+5.473673385982797E-4i
1,0.03,9570,1100.0000000000002,-1.0749770004557452E-4+3.444492888924097E-4i
1,0.03,9580,1100.0000000000002,-5.004761933451453E-5+2.393234484436126E-4i
1,0.03,9590,1100.0000000000002,-2.8803556240162876E-5+1.8067934327981982E-4i
1,0.03,9600,1100.0000000000002,-1.8797447480888305E-5+1.4356105557324507E-4i
1,0.03,9610,1100.0000000000002,-1.3331006917441683E-5+1.1783735401974066E-4i
1,0.03,9620,1100.0000000000002,-1.003292855525463E-5+9.880494277742805E-5i
1,0.03,9630,1100.0000000000002,-7.897248110070411E-6+8.401298584459935E-5i
1,0.03,9640,1100.0000000000002,-6.439523137426177E-6+7.206558279806044E-5i
1,0.03,9650,1100.0000000000002,-5.40352609071053E-6+6.211071687581549E-5i
1,0.03,9660,1100.0000000000002,-4.6435961480417095E-6+5.359875641370812E-5i
1,0.03,9670,1100.0000000000002,-4.072056038115636E-6+4.6158571607312645E-5i
1,0.03,9680,1100.0000000000002,-3.6336305114781815E-6+3.952957887883187E-5i
1,0.03,9690,1100.0000000000002,-3.292122314078009E-6+3.352230686085434E-5i
1,0.03,9700,1100.0000000000002,-3.0230729900171316E-6+2.799435537761771E-5i
1,0.03,9710,1100.0000000000002,-2.809528651186939E-6+2.2835034066701677E-5i
1,0.03,9720,1100.0000000000002,-2.6395030685617336E-6+1.7955027535591544E-5i
1,0.03,9730,1100.0000000000002,-2.5044145756354205E-6+1.3278945549094426E-5i
1,0.03,9740,1100.0000000000002,-2.3981126888677156E-6+8.739335085484586E-6i
1,0.03,9750,1100.0000000000002,-2.3162945259609636E-6+4.270939757764376E-6i
1,0.03,9760,1100.0000000000002,-2.256235274315103E-6-1.9634210120494414E-7i
1,0.03,9770,1100.0000000000002,-2.216902545900429E-6-4.748756388628906E-6i
1,0.03,9780,1100.0000000000002,-2.1998777484669422E-6-9.511746213302806E-6i
1,0.03,9790,1100.0000000000002,-2.2128850293938485E-6-1.4708524879546187E-5i
1,0.03,9800,1100.0000000000002,-2.2853854405079164E-6-2.085156820874926E-5i
1,0.03,9810,1100.0000000000002,-2.5759364087281054E-6-2.966266321341293E-5i
1,0.03,9820,1100.0000000000002,-5.823680453619442E-6-5.470499170069284E-5i
1,0.03,9830,1100.0000000000002,-8.347420805832945E-6+1.1543561130629464E-5i
1,0.03,9840,1100.0000000000002,-3.000052923713388E-6-2.019847989895621E-5i
1,0.03,9850,1100.0000000000002,-2.700769735786439E-6-3.088446941910023E-5i
1,0.03,9860,1100.0000000000002,-2.7430747550414856E-6-3.943355533570645E-5i
1,0.03,9870,1100.0000000000002,-2.9311799225133805E-6-4.819035858737704E-5i
1,0.03,9880,1100.0000000000002,-3.289688406047399E-6-5.8383350500004766E-5i
1,0.03,9890,1100.0000000000002,-3.97670261373269E-6-7.16578138087539E-5i
1,0.03,9900,1100.0000000000002,-5.533129610251902E-6-9.164955016939943E-5i
1,0.03,9910,1100.0000000000002,-1.0548402371245321E-5-1.3009106969654127E-4i
1,0.03,9920,1100.0000000000002,-5.05657302211861E-5-2.5972988740539493E-4i
1,0.03,9930,1100.0000000000002,-2.1050191195667506E-4+3.547899442610172E-4i
1,0.03,9940,1100.0000000000002,-1.8491148491074518E-5+6.645461935121684E-5i
1,0.03,9950,1100.0000000000002,-8.714059760619665E-6+1.0536533679930308E-5i
1,0.03,9960,1100.0000000000002,-6.474775865718892E-6-1.5701433212484444E-5i
1,0.03,9970,1100.0000000000002,-5.819018268921802E-6-3.3151084405953704E-5i
1,0.03,9980,1100.0000000000002,-5.750927335081314E-6-4.725117286256113E-5i
1,0.03,9990,1100.0000000000002,-6.008074577694747E-6-6.018391708528241E-5i
1,0.03,10000,1100.0000000000002,-6.521013056422459E-6-7.318521667469304E-5i
2,0.03,10,1100,0.0034493048956610057+0.24637047834924974i
2,0.03,20,1100,0.0011339346346040209+0.12285969357611588i
2,0.03,30,1100,5.968672328365072E-4+0.08180070018370152i
2,0.03,40,1100,3.799295178495144E-4+0.06130169862008275i
2,0.03,50,1100,2.681251444112692E-4+0.04901424110897627i
2,0.03,60,1100,2.0189758854616922E-4+0.04082832256692644i
2,0.03,70,1100,1.5895069477409268E-4+0.034984353521276816i
2,0.03,80,1100,1.2926874139673853E-4+0.030603232924993437i
2,0.03,90,1100,1.0776061478691639E-4+0.027196875943163272i
2,0.03,100,1100,9.159523356067759E-5+0.024472581082090432i
2,0.03,110,1100,7.90867920063965E-5+0.022244163428245773i
2,0.03,120,1100,6.91758129453009E-5+0.020387545080698396i
2,0.03,130,1100,6.116672484843564E-5+0.018816853205038914i
2,0.03,140,1100,5.4586082034424286E-5+0.017470767161796474i
2,0.03,150,1100,4.910169827599349E-5+0.01630432961390234i
2,0.03,160,1100,4.447438718429567E-5+0.015283830036452532i
2,0.03,170,1100,4.052803390379513E-5+0.014383494953860524i
2,0.03,180,1100,3.713041190181627E-5+0.0135832819766778i
2,0.03,190,1100,3.418052902550506E-5+0.012867370797150113i
2,0.03,200,1100,3.160006758976531E-5+0.01222310710270714i
2,0.03,210,1100,2.9327463423205747E-5+0.011640248370512342i
2,0.03,220,1100,2.731372813531323E-5+0.01111041544971623i
2,0.03,230,1100,2.5519448380149427E-5+0.010626687274468026i
2,0.03,240,1100,2.391259559366671E-5+0.010183296944186892i
2,0.03,250,1100,2.2466903827615694E-5+0.009775400776841824i
2,0.03,260,1100,2.1160652268903678E-5+0.009398900680865074i
2,0.03,270,1100,1.997574031650892E-5+0.009050306016936552i
2,0.03,280,1100,1.8896977030019037E-5+0.008726625073357246i
2,0.03,290,1100,1.7911529621157357E-5+0.00842527900417695i
2,0.03,300,1100,1.7008491299275917E-5+0.008144032986793535i
2,0.03,310,1100,1.6178539641085734E-5+0.007880940709309496i
2,0.03,320,1100,1.5413664297989043E-5+0.007634299270690315i
2,0.03,330,1100,1.4706948302031387E-5+0.007402612284146667i
2,0.03,340,1100,1.40523911600288E-5+0.007184559494235428i
2,0.03,350,1100,1.3444764789623562E-5+0.0069789716044739705i
2,0.03,360,1100,1.2879495460647048E-5+0.006784809301956953i
2,0.03,370,1100,1.2352566473966193E-5+0.006601145684672885i
2,0.03,380,1100,1.1860437487141496E-5+0.006427151464492385i
2,0.03,390,1100,1.139997728698657E-5+0.006262082447461485i
2,0.03,400,1100,1.0968407488582416E-5+0.006105268892737903i
2,0.03,410,1100,1.0563255162476123E-5+0.005956106429319715i
2,0.03,420,1100,1.0182312795982448E-5+0.005814048270848956i
2,0.03,430,1100,9.82360430945871E-6+0.005678598517106762i
2,0.03,440,1100,9.48535609543585E-6+0.0055493063692615046i
2,0.03,450,1100,9.16597224338576E-6+0.005425761116685414i
2,0.03,460,1100,8.864013267567766E-6+0.005307587777889479i
2,0.03,470,1100,8.578177778822816E-6+0.005194443298124635i
2,0.03,480,1100,8.307286640187152E-6+0.005086013222443244i
2,0.03,490,1100,8.05026922601255E-6+0.004982008776277158i
2,0.03,500,1100,7.80615146893817E-6+0.004882164296462638i
2,0.03,510,1100,7.5740454316699505E-6+0.004786234964596923i
2,0.03,520,1100,7.353140183530792E-6+0.004693994802015899i
2,0.03,530,1100,7.142693797039546E-6+0.004605234891828679i
2,0.03,540,1100,6.9420263088629325E-6+0.004519761798567266i
2,0.03,550,1100,6.750513513549858E-6+0.004437396160292811i
2,0.03,560,1100,6.567581478437714E-6+0.004357971431595197i
2,0.03,570,1100,6.39270168476804E-6+0.004281332758949803i
2,0.03,580,1100,6.225386713974468E-6+0.004207335972452777i
2,0.03,590,1100,6.065186409786239E-6+0.004135846680123255i
2,0.03,600,1100,5.9116844566187025E-6+0.0040667394528030535i
2,0.03,610,1100,5.764495323024308E-6+0.003999897089254402i
2,0.03,620,1100,5.6232615260028185E-6+0.003935209952398712i
2,0.03,630,1100,5.487651177938728E-6+0.0038725753687895506i
2,0.03,640,1100,5.3573557830121125E-6+0.0038118970844017402i
2,0.03,650,1100,5.232088254269769E-6+0.0037530847706700584i
2,0.03,660,1100,5.1115811262566745E-6+0.0036960535754467175i
2,0.03,670,1100,4.995584941292993E-6+0.0036407237141831785i
2,0.03,680,1100,4.883866790224863E-6+0.00358702009719465i
2,0.03,690,1100,4.776208990839814E-6+0.0035348719893456212i
2,0.03,700,1100,4.672407889180981E-6+0.003484212698913486i
2,0.03,710,1100,4.57227277076267E-6+0.003434979292752821i
2,0.03,720,1100,4.475624870227167E-6+0.0033871123352026988i
2,0.03,730,1100,4.38229646931559E-6+0.003340555648459548i
2,0.03,740,1100,4.292130074193405E-6+0.003295256092384753i
2,0.03,750,1100,4.204977664183974E-6+0.0032511633619323847i
2,0.03,760,1100,4.120700004855275E-6+0.0032082298005739517i
2,0.03,770,1100,4.039166019184427E-6+0.0031664102282653647i
2,0.03,780,1100,3.960252211207851E-6+0.0031256617826508595i
2,0.03,790,1100,3.883842137168763E-6+0.0030859437723305795i
2,0.03,800,1100,3.8098259197021484E-6+0.003047217541136013i
2,0.03,810,1100,3.7380998010690585E-6+0.003009446342461848i
2,0.03,820,1100,3.6685657318623153E-6+0.0029725952227954116i
2,0.03,830,1100,3.6011309919746715E-6+0.00293663091366792i
2,0.03,840,1100,3.5357078409457783E-6+0.0029015217313254943i
2,0.03,850,1100,3.472213195090987E-6+0.002867237483484093i
2,0.03,860,1100,3.4105683290741313E-6+0.0028337493825915214i
2,0.03,870,1100,3.3506985998140123E-6+0.00280102996507303i
2,0.03,880,1100,3.2925331908181505E-6+0.0027690530160841696i
2,0.03,890,1100,3.2360048752205513E-6+0.0027377934993378615i
2,0.03,900,1100,3.1810497959624954E-6+0.0027072274916108124i
2,0.03,910,1100,3.1276072617011107E-6+0.0026773321215693003i
2,0.03,920,1100,3.0756195571622593E-6+0.002648085512585545i
2,0.03,930,1100,3.0250317667714353E-6+0.002619466729244278i
2,0.03,940,1100,2.9757916105005624E-6+0.002591455727264657i
2,0.03,950,1100,2.9278492909666793E-6+0.002564033306585738i
2,0.03,960,1100,2.881157350900359E-6+0.00253718106738485i
2,0.03,970,1100,2.8356705401826623E-6+0.0025108813688171708i
2,0.03,980,1100,2.7913456917155587E-6+0.002485117290281998i
2,0.03,990,1100,2.7481416054573318E-6+0.0024598725950371624i
2,0.03,1000,1100,2.7060189400083103E-6+0.00243513169599703i
2,0.03,1010,1100,2.6649401111863066E-6+0.002410879623562828i
2,0.03,1020,1100,2.6248691970765616E-6+0.0023871019953457693i
2,0.03,1030,1100,2.5857718490846306E-6+0.0023637849876542573i
2,0.03,1040,1100,2.5476152085576836E-6+0.0023409153086264554i
2,0.03,1050,1100,2.5103678285773088E-6+0.0023184801728985322i
2,0.03,1060,1100,2.4739996005557686E-6+0.0022964672777070505i
2,0.03,1070,1100,2.4384816852997616E-6+0.002274864780331789i
2,0.03,1080,1100,2.403786448230516E-6+0.002253661276791961i
2,0.03,1090,1100,2.3698873984737783E-6+0.002232845781715448i
2,0.03,1100,1100,2.3367591315552965E-6+0.0022124077093062804i
2,0.03,1110,1100,2.3043772754583848E-6+0.0021923368553411456i
2,0.03,1120,1100,2.2727184398173414E-6+0.0021726233801306143i
2,0.03,1130,1100,2.2417601680390023E-6+0.0021532577923852325i
2,0.03,1140,1100,2.211480892158959E-6+0.002134230933930998i
2,0.03,1150,1100,2.181859890253928E-6+0.0021155339652224343i
2,0.03,1160,1100,2.1528772462452664E-6+0.0020971583516051708i
2,0.03,1170,1100,2.1245138119393553E-6+0.0020790958502831455i
2,0.03,1180,1100,2.0967511711629823E-6+0.0020613384979486656i
2,0.03,1190,1100,2.0695716058612507E-6+0.0020438785990362332i
2,0.03,1200,1100,2.0429580640355933E-6+0.0020267087145638646i
2,0.03,1210,1100,2.0168941294068637E-6+0.0020098216515278037i
2,0.03,1220,1100,1.9913639926983494E-6+0.0019932104528189412i
2,0.03,1230,1100,1.9663524244387755E-6+0.0019768683876311964i
2,0.03,1240,1100,1.941844749194107E-6+0.0019607889423340994i
2,0.03,1250,1100,1.9178268211416593E-6+0.0019449658117835895i
2,0.03,1260,1100,1.8942850009069218E-6+0.0019293928910466473i
2,0.03,1270,1100,1.871206133588176E-6+0.0019140642675169615i
2,0.03,1280,1100,1.8485775278996645E-6+0.001898974213400233i
2,0.03,1290,1100,1.8263869363673652E-6+0.0018841171785490736i
2,0.03,1300,1100,1.8046225365177297E-6+0.0018694877836286333i
2,0.03,1310,1100,1.7832729130014466E-6+0.001855080813595302i
2,0.03,1320,1100,1.7623270405997881E-6+0.00184089121147188i
2,0.03,1330,1100,1.741774268063362E-6+0.0018269140724035966i
2,0.03,1340,1100,1.721604302736749E-6+0.0018131446379802852i
2,0.03,1350,1100,1.701807195925636E-6+0.0017995782908109426i
2,0.03,1360,1100,1.6823733289650712E-6+0.0017862105493376443i
2,0.03,1370,1100,1.6632933999509034E-6+0.001773037062876601i
2,0.03,1380,1100,1.6445584110981634E-6+0.0017600536068747912i
2,0.03,1390,1100,1.6261596566928378E-6+0.0017472560783713446i
2,0.03,1400,1100,1.6080887116052105E-6+0.0017346404916533922i
2,0.03,1410,1100,1.5903374203350463E-6+0.001722202974096742i
2,0.03,1420,1100,1.5728978865609677E-6+0.0017099397621822359i
2,0.03,1430,1100,1.5557624631671743E-6+0.0016978471976791705i
2,0.03,1440,1100,1.5389237427238597E-6+0.0016859217239876608i
2,0.03,1450,1100,1.5223745483969906E-6+0.0016741598826322014i
2,0.03,1460,1100,1.5061079252670618E-6+0.0016625583098992317i
2,0.03,1470,1100,1.490117132035347E-6+0.0016511137336117053i
2,0.03,1480,1100,1.4743956330990122E-6+0.0016398229700342049i
2,0.03,1490,1100,1.4589370909776772E-6+0.0016286829209024283i
2,0.03,1500,1100,1.4437353590735537E-6+0.0016176905705711378i
2,0.03,1510,1100,1.4287844747509135E-6+0.0016068429832750111i
2,0.03,1520,1100,1.4140786527193584E-6+0.0015961373004971114i
2,0.03,1530,1100,1.3996122787080297E-6+0.0015855707384398944i
2,0.03,1540,1100,1.3853799034183576E-6+0.0015751405855939943i
2,0.03,1550,1100,1.3713762367441063E-6+0.0015648442004000823i
2,0.03,1560,1100,1.3575961422488512E-6+0.0015546790089994453i
2,0.03,1570,1100,1.3440346318917848E-6+0.0015446425030689096i
2,0.03,1580,1100,1.3306868609949052E-6+0.0015347322377360201i
2,0.03,1590,1100,1.3175481234452889E-6+0.001524945829570261i
2,0.03,1600,1100,1.304613847128258E-6+0.0015152809546462292i
2,0.03,1610,1100,1.2918795895894537E-6+0.0015057353466746194i
2,0.03,1620,1100,1.2793410339251695E-6+0.0014963067951964965i
2,0.03,1630,1100,1.2669939849039323E-6+0.0014869931438361913i
2,0.03,1640,1100,1.2548343653239159E-6+0.0014777922886073473i
2,0.03,1650,1100,1.242858212614074E-6+0.0014687021762657016i
2,0.03,1660,1100,1.2310616756878962E-6+0.0014597208027005018i
2,0.03,1670,1100,1.2194410120573122E-6+0.001450846211353819i
2,0.03,1680,1100,1.2079925852053562E-6+0.0014420764916525397i
2,0.03,1690,1100,1.1967128621883316E-6+0.001433409777430766i
2,0.03,1700,1100,1.1855984113689377E-6+0.0014248442453076166i
2,0.03,1710,1100,1.1746459000144773E-6+0.0014163781129638091i
2,0.03,1720,1100,1.1638520910902594E-6+0.0014080096372200812i
2,0.03,1730,1100,1.1532138376007716E-6+0.001399737111744038i
2,0.03,1740,1100,1.142728070359585E-6+0.0013915588640577715i
2,0.03,1750,1100,1.1323917685153363E-6+0.0013834732511889376i
2,0.03,1760,1100,1.1222018834879543E-6+0.0013754786525481493i
2,0.03,1770,1100,1.1121551285861311E-6+0.0013675734566979969i
2,0.03,1780,1100,1.1022473398938456E-6+0.0013597560332424545i
2,0.03,1790,1100,1.0924712467956155E-6+0.001352024663102991i
2,0.03,1800,1100,1.0828068367166928E-6+0.001344377326869738i
2,0.03,1810,1100,1.0731613841958258E-6+0.0013368108303308086i
2,0.03,1820,1100,1.0625456508174728E-6+0.0013293141738009696i
2,0.03,1830,1100,9.065433567347749E-7+0.0013221881303135436i
2,0.03,1840,1100,1.043250510518452E-6+0.0013146623421364796i
2,0.03,1850,1100,1.0356799315496537E-6+0.0013074094582973196i
2,0.03,1860,1100,1.0271418774960357E-6+0.0013002424618301452i
2,0.03,1870,1100,1.0185198523268913E-6+0.0012931537222418722i
2,0.03,1880,1100,1.009945994308107E-6+0.0012861406433192304i
2,0.03,1890,1100,1.0014558355634519E-6+0.0012792015617325114i
2,0.03,1900,1100,9.930615549252757E-7+0.0012723351077866592i
2,0.03,1910,1100,9.847676022624842E-7+0.001265540038975465i
2,0.03,1920,1100,9.76575328353355E-7+0.0012588151828353724i
2,0.03,1930,1100,9.68484672233059E-7+0.0012521594133836494i
2,0.03,1940,1100,9.604948714763759E-7+0.0012455716399777997i
2,0.03,1950,1100,9.526047948092306E-7+0.0012390508014216923i
2,0.03,1960,1100,9.448131111493997E-7+0.0012325958625242182i
2,0.03,1970,1100,9.371183812331716E-7+0.0012262058119011177i
2,0.03,1980,1100,9.295191098975327E-7+0.0012198796604509156i
2,0.03,1990,1100,9.220137771616284E-7+0.0012136164402183993i
2,0.03,2000,1100,9.146008573125501E-7+0.0012074152034928834i
2,0.03,2010,1100,9.072788309173808E-7+0.0012012750220557577i
2,0.03,2020,1100,9.000461925148901E-7+0.0011951949865274458i
2,0.03,2030,1100,8.929014555871052E-7+0.0011891742057835019i
2,0.03,2040,1100,8.858431557739963E-7+0.0011832118064209547i
2,0.03,2050,1100,8.788698529276984E-7+0.0011773069322625837i
2,0.03,2060,1100,8.719801323856127E-7+0.00117145874389098i
2,0.03,2070,1100,8.651726057097947E-7+0.001165666418206753i
2,0.03,2080,1100,8.584459110572076E-7+0.0011599291480069622i
2,0.03,2090,1100,8.517987132920424E-7+0.001154246141580815i
2,0.03,2100,1100,8.452297039171334E-7+0.0011486166223204902i
2,0.03,2110,1100,8.387376008783762E-7+0.0011430398283453884i
2,0.03,2120,1100,8.323211482801124E-7+0.0011375150121384077i
2,0.03,2130,1100,8.259791160391515E-7+0.001132041440193097i
2,0.03,2140,1100,8.197102994968666E-7+0.001126618392670658i
2,0.03,2150,1100,8.135135190040801E-7+0.0011212451630658571i
2,0.03,2160,1100,8.073876194887323E-7+0.0011159210578808932i
2,0.03,2170,1100,8.01331470013647E-7+0.0011106453963063343i
2,0.03,2180,1100,7.953439633288063E-7+0.0011054175099080707i
2,0.03,2190,1100,7.894240154202777E-7+0.0011002367423192012i
2,0.03,2200,1100,7.835705650553865E-7+0.0010951024489355445i
2,0.03,2210,1100,7.777825733204384E-7+0.0010900139966132326i
2,0.03,2220,1100,7.720590231436522E-7+0.0010849707633664393i
2,0.03,2230,1100,7.663989187899892E-7+0.0010799721380628643i
2,0.03,2240,1100,7.608012853057454E-7+0.0010750175201137302i
2,0.03,2250,1100,7.552651678782579E-7+0.0010701063191541332i
2,0.03,2260,1100,7.497896310546423E-7+0.0010652379547080328i
2,0.03,2270,1100,7.443737577309087E-7+0.0010604118558299766i
2,0.03,2280,1100,7.39016647768798E-7+0.0010556274607125165i
2,0.03,2290,1100,7.337174160084752E-7+0.0010508842162433583i
2,0.03,2300,1100,7.284751892949661E-7+0.0010461815774890247i
2,0.03,2310,1100,7.232891018763673E-7+0.0010415190070701967i
2,0.03,2320,1100,7.181582880727395E-7+0.001036895974375596i
2,0.03,2330,1100,7.130818702807606E-7+0.0010323119545309432i
2,0.03,2340,1100,7.080589388151527E-7+0.0010277664269885338i
2,0.03,2350,1100,7.030885170500495E-7+0.0010232588735135542i
2,0.03,2360,1100,6.981694991738994E-7+0.00101878877518118i
