% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 13 2023, 18:26"
% Table,d8_m - 
% m,d1 (m),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
1,0.08,8430,2700,-3.010561998254521E-5+7.122157225532262E-4i
1,0.08,8440,2700,-2.9054503662777395E-5+5.800589885317162E-4i
1,0.08,8450,2700,-2.9268548258743345E-5+4.6342508481306017E-4i
1,0.08,8460,2700,-3.084594423031306E-5+3.5580840819578907E-4i
1,0.08,8470,2700,-3.43318603692599E-5+2.518033703437068E-4i
1,0.08,8480,2700,-4.1200964502570806E-5+1.4531917402550693E-4i
1,0.08,8490,2700,-5.569112726952237E-5+2.646874502859719E-5i
1,0.08,8500,2700,-9.386456551276328E-5-1.2775958589604145E-4i
1,0.08,8510,2700,-2.6467305015751545E-4-3.855357237725636E-4i
1,0.08,8520,2700,-8.389909788271919E-4+2.4750103542392086E-4i
1,0.08,8530,2700,-0.0037298465261749922+0.0016141463333456255i
1,0.08,8540,2700,-4.775607424773477E-5+3.289800905868836E-4i
1,0.08,8550,2700,-1.8344258051214517E-5+9.010426264459309E-5i
1,0.08,8560,2700,-1.1379381292813607E-5-4.3824843025201695E-5i
1,0.08,8570,2700,-9.116339855987838E-6-1.4644612844875147E-4i
1,0.08,8580,2700,-8.409608948595081E-6-2.359107791487173E-4i
1,0.08,8590,2700,-8.35658805721982E-6-3.1933151042874496E-4i
1,0.08,8600,2700,-8.634086238354994E-6-4.00315899548797E-4i
1,0.08,8610,2700,-9.112253150233818E-6-4.810927849295349E-4i
1,0.08,8620,2700,-9.736962464838984E-6-5.633044467253178E-4i
1,0.08,8630,2700,-1.0486463385479615E-5-6.483779309352086E-4i
1,0.08,8640,2700,-1.135110856509187E-5-7.377659439774817E-4i
1,0.08,8650,2700,-1.2317621324264439E-5-8.332327606436082E-4i
1,0.08,8660,2700,-1.3354151682088095E-5-9.376313415536905E-4i
1,0.08,8670,2700,-1.4833334801309066E-5-0.0010601740947333502i
1,0.08,8680,2700,-1.4443588742733517E-4-0.0010638185503378354i
1,0.08,8690,2700,-2.7790004510819073E-5-0.0012654035089308205i
1,0.08,8700,2700,-2.7813772524674784E-5-0.0014244780297336713i
1,0.08,8710,2700,-3.1127635443871704E-5-0.0015994298050497015i
1,0.08,8720,2700,-3.629806370071018E-5-0.00180130941802746i
1,0.08,8730,2700,-4.361563462085768E-5-0.002040735394549225i
1,0.08,8740,2700,-5.4001640070737664E-5-0.0023324241589344247i
1,0.08,8750,2700,-6.92091137025363E-5-0.002698972050523423i
1,0.08,8760,2700,-9.260306675319726E-5-0.003177598241507182i
1,0.08,8770,2700,-1.3119482063896916E-4-0.0038346053628293218i
1,0.08,8780,2700,-2.0157146984448973E-4-0.004800895207583324i
1,0.08,8790,2700,-3.51170419064245E-4-0.006375937044206535i
1,0.08,8800,2700,-7.650360472527232E-4-0.009425632503523837i
1,0.08,8810,2700,-0.002796071431241234-0.017859203790126565i
1,0.08,8820,2700,-0.0975114926768787-0.042488185810751464i
1,0.08,8830,2700,-0.0037211848431937707+0.02029088158205654i
1,0.08,8840,2700,-8.856256430927546E-4+0.009915058387495486i
1,0.08,8850,2700,-3.8767466112534215E-4+0.006477629552642238i
1,0.08,8860,2700,-2.174230991183043E-4+0.004763650869072219i
1,0.08,8870,2700,-1.3967150832173416E-4+0.003731381094316912i
1,0.08,8880,2700,-9.782077417481401E-5+0.0030370162318667446i
1,0.08,8890,2700,-7.276731925039422E-5+0.0025343145605963885i
1,0.08,8900,2700,-5.661207142141088E-5+0.0021505278360580554i
1,0.08,8910,2700,-4.560935157782964E-5+0.001845357953322108i
1,0.08,8920,2700,-3.7797780442596864E-5+0.001594638630667878i
1,0.08,8930,2700,-3.207003424701938E-5+0.0013829514397458095i
1,0.08,8940,2700,-2.7762991051184978E-5+0.0011999439862967847i
1,0.08,8950,2700,-2.446036042677372E-5+0.001038347493126245i
1,0.08,8960,2700,-2.1890664278492438E-5+8.9283820971638E-4i
1,0.08,8970,2700,-1.9871384294782516E-5+7.593433772459633E-4i
1,0.08,8980,2700,-1.8276916983306137E-5+6.345904149947114E-4i
1,0.08,8990,2700,-1.7019495847288915E-5+5.157891934011873E-4i
1,0.08,9000,2700,-1.6037560972967042E-5+4.0037973327132216E-4i
1,0.08,9010,2700,-1.5288723248427694E-5+2.8579419063638485E-4i
1,0.08,9020,2700,-1.4746074350973502E-5+1.6917911327052337E-4i
1,0.08,9030,2700,-1.4398300914716354E-5+4.699549165076644E-5i
1,0.08,9040,2700,-1.4258443207952834E-5-8.566962321836314E-5i
1,0.08,9050,2700,-1.4404836824443473E-5-2.3648870680065308E-4i
1,0.08,9060,2700,-1.518255442421422E-5-4.1919661079905266E-4i
1,0.08,9070,2700,-1.8492592468764057E-5-6.635064393347127E-4i
1,0.08,9080,2700,-4.124088921179528E-5-0.0010583539170267576i
1,0.08,9090,2700,-5.31208911127496E-4-0.0020304256115303366i
1,0.08,9100,2700,-8.834369811127358E-4-9.79426408124309E-4i
1,0.08,9110,2700,-7.031620622722787E-4-0.002356858531467073i
1,0.08,9120,2700,-0.003540898122975337-0.007484283747309854i
1,0.08,9130,2700,-0.001841501137946316+0.0071976049061430025i
1,0.08,9140,2700,-2.0166641132701905E-4+0.0027406730524863017i
1,0.08,9150,2700,-6.761782266287924E-5+0.0016365294204005948i
1,0.08,9160,2700,-3.4446176651717073E-5+0.001117871565202506i
1,0.08,9170,2700,-2.2239544746100897E-5+8.023161759246481E-4i
1,0.08,9180,2700,-1.6740354984728745E-5+5.806398573934478E-4i
1,0.08,9190,2700,-1.3976138110987382E-5+4.097208896834048E-4i
1,0.08,9200,2700,-1.252618564797695E-5+2.689777892825258E-4i
1,0.08,9210,2700,-1.1794532518244918E-5+1.4723211360864638E-4i
1,0.08,9220,2700,-1.1503780714023387E-5+3.778330218069472E-5i
1,0.08,9230,2700,-1.1517508964137546E-5-6.373767279980348E-5i
1,0.08,9240,2700,-1.176989682527703E-5-1.604197115509054E-4i
1,0.08,9250,2700,-1.2236102880608281E-5-2.546457050068132E-4i
1,0.08,9260,2700,-1.2920952269598131E-5-3.484513184943912E-4i
1,0.08,9270,2700,-1.3858768893397943E-5-4.4380359429271063E-4i
1,0.08,9280,2700,-1.5125185379827284E-5-5.429048984443038E-4i
1,0.08,9290,2700,-1.6872216034874503E-5-6.486838908100225E-4i
1,0.08,9300,2700,-1.9428172112842378E-5-7.65905137019414E-4i
1,0.08,9310,2700,-2.363218312651576E-5-9.045638659775244E-4i
1,0.08,9320,2700,-3.233321583766569E-5-0.0010958501682145877i
1,0.08,9330,2700,-4.026931498607328E-4-0.0013778075450383534i
1,0.08,9340,2700,-0.0018973886198118627+8.36935185864863E-4i
1,0.08,9350,2700,-4.024073025681167E-5-8.586903885160139E-4i
1,0.08,9360,2700,-2.670978827150057E-5-0.0011893907336059171i
1,0.08,9370,2700,-2.8833627538461252E-5-0.0014295383234301411i
1,0.08,9380,2700,-3.423662847588171E-5-0.001667839793506201i
1,0.08,9390,2700,-4.2144765638494555E-5-0.0019322537731101723i
1,0.08,9400,2700,-5.337367382512863E-5-0.00224386259445297i
1,0.08,9410,2700,-6.98132245195856E-5-0.0026286054966806176i
1,0.08,9420,2700,-9.518721245607776E-5-0.0031263705141090442i
1,0.08,9430,2700,-1.3733753703196796E-4-0.00380689833154611i
1,0.08,9440,2700,-2.1502716100004675E-4-0.004807675675585017i
1,0.08,9450,2700,-3.8275990480810245E-4-0.00644526797330475i
1,0.08,9460,2700,-8.584908804973117E-4-0.009647599801768192i
1,0.08,9470,2700,-0.0033224085448706362-0.01871928536423049i
1,0.08,9480,2700,-0.10619441730430607-0.011596167914666309i
1,0.08,9490,2700,-0.0036802234228637373+0.019338186211241407i
1,0.08,9500,2700,-9.419950008750338E-4+0.009772082849074337i
1,0.08,9510,2700,-4.266647216225749E-4+0.006470537274517917i
1,0.08,9520,2700,-2.454974649505938E-4+0.004798992190500832i
1,0.08,9530,2700,-1.6141801965937523E-4+0.0037841978560137148i
1,0.08,9540,2700,-1.1570454690307882E-4+0.0030983223233607034i
1,0.08,9550,2700,-8.819616854170188E-5+0.002600315891129558i
1,0.08,9560,2700,-7.04622418413189E-5+0.00221949527394349i
1,0.08,9570,2700,-5.8478268924886034E-5+0.0019165047653822856i
1,0.08,9580,2700,-5.013616756760371E-5+0.001667652337929061i
1,0.08,9590,2700,-4.426060818534388E-5+0.0014577719504417462i
1,0.08,9600,2700,-4.017804754477207E-5+0.0012766399241388286i
1,0.08,9610,2700,-3.751856163678401E-5+0.0011170241445523864i
1,0.08,9620,2700,-3.613437213939967E-5+9.735320567880361E-4i
1,0.08,9630,2700,-3.610274423739508E-5+8.4184595289417E-4i
1,0.08,9640,2700,-3.7847527412487725E-5+7.180832872051503E-4i
1,0.08,9650,2700,-4.256736717625253E-5+5.979776706226177E-4i
1,0.08,9660,2700,-5.383149445814933E-5+4.751426957894365E-4i
1,0.08,9670,2700,-8.573534010349415E-5+3.3578037684972E-4i
1,0.08,9680,2700,-2.3788362962738431E-4+1.538225584733184E-4i
1,0.08,9690,2700,-3.9993357328600124E-4+6.343064319872672E-4i
1,0.08,9700,2700,-4.5898163699571334E-5+4.107037028391753E-4i
1,0.08,9710,2700,-1.462799436754449E-5+2.4141376084559505E-4i
1,0.08,9720,2700,-9.102540703151578E-6+1.180825221345193E-4i
1,0.08,9730,2700,-7.984874383131894E-6+8.659128860051467E-6i
1,0.08,9740,2700,-8.073358586185461E-6-9.754991734538972E-5i
1,0.08,9750,2700,-8.653060066770395E-6-2.061775158099379E-4i
1,0.08,9760,2700,-9.571006759565201E-6-3.2180677320228887E-4i
1,0.08,9770,2700,-1.0873938187748935E-5-4.496226223941098E-4i
1,0.08,9780,2700,-1.2755748986360555E-5-5.968426560973419E-4i
1,0.08,9790,2700,-1.5637947882569794E-5-7.749747087622969E-4i
1,0.08,9800,2700,-2.045209348539155E-5-0.0010045958851156586i
1,0.08,9810,2700,-2.9543985580060887E-5-0.0013275400995003135i
1,0.08,9820,2700,-5.025588984404912E-5-0.0018452534153632727i
1,0.08,9830,2700,-1.1610463639579832E-4-0.002886026465749513i
1,0.08,9840,2700,-5.956354951933259E-4-0.006440617136745485i
1,0.08,9850,2700,-0.006549070334818793+0.019147952858834392i
1,0.08,9860,2700,-2.685943750327137E-4+0.0036583942657420748i
1,0.08,9870,2700,-9.373372472703827E-5+0.0018260805182642574i
1,0.08,9880,2700,-5.360810812565235E-5+0.001087928451226386i
1,0.08,9890,2700,-3.8921446374694425E-5+6.665110999381739E-4i
1,0.08,9900,2700,-3.266675418015244E-5+3.7720823821111633E-4i
1,0.08,9910,2700,-3.0318268981720645E-5+1.5268416141522783E-4i
1,0.08,9920,2700,-3.0456064789540965E-5-3.887906481104463E-5i
1,0.08,9930,2700,-3.2910300575390154E-5-2.166997061771001E-4i
1,0.08,9940,2700,-3.8615739056630594E-5-3.971786072080529E-4i
1,0.08,9950,2700,-5.095644106602713E-5-6.031881825341944E-4i
1,0.08,9960,2700,-8.346735550942E-5-8.89629502028883E-4i
1,0.08,9970,2700,-2.3906071775362593E-4-0.0015050472523753038i
1,0.08,9980,2700,-0.005909276776688797+8.203116438542103E-4i
1,0.08,9990,2700,-1.2499994590813666E-4+2.3407969431923085E-4i
1,0.08,10000,2700,-3.6704464282349755E-5-3.622520511449282E-4i
2,0.08,10,2700,0.002586947572565769+0.7073826683516546i
2,0.08,20,2700,8.911659322583228E-4+0.35335642980562426i
2,0.08,30,2700,4.795435562285408E-4+0.2354683701718051i
2,0.08,40,2700,3.093522593666549E-4+0.17655382144037848i
2,0.08,50,2700,2.2032442566699583E-4+0.14121599597715023i
2,0.08,60,2700,1.6702757478715308E-4+0.11766240390658683i
2,0.08,70,2700,1.32187189249052E-4+0.10084095523566887i
2,0.08,80,2700,1.0795395557485618E-4+0.08822627781199574i
2,0.08,90,2700,9.030215383848782E-5+0.07841567772988445i
2,0.08,100,2700,7.697687873628976E-5+0.07056767957426673i
2,0.08,110,2700,6.66272941974166E-5+0.06414687352384328i
2,0.08,120,2700,5.840007670225568E-5+0.058796361878835766i
2,0.08,130,2700,5.1732510852966115E-5+0.05426908682326331i
2,0.08,140,2700,4.624009049983977E-5+0.05038859424141627i
2,0.08,150,2700,4.165210323022684E-5+0.04702549466899866i
2,0.08,160,2700,3.77730259110795E-5+0.04408275285361552i
2,0.08,170,2700,3.445849388297407E-5+0.041486170079843246i
2,0.08,180,2700,3.159984572779286E-5+0.03917803955849892i
2,0.08,190,2700,2.911389717331075E-5+0.03711280569044295i
2,0.08,200,2700,2.693600419408821E-5+0.03525402575096304i
2,0.08,210,2700,2.5015252416137325E-5+0.03357219979501004i
2,0.08,220,2700,2.331105482746245E-5+0.032043192493942926i
2,0.08,230,2700,2.179070268476514E-5+0.030647066726830298i
2,0.08,240,2700,2.0427574275603216E-5+0.029367208815552343i
2,0.08,250,2700,1.91998057738202E-5+0.028189663732955297i
2,0.08,260,2700,1.8089291917001255E-5+0.027102623745700542i
2,0.08,270,2700,1.70809255605206E-5+0.02609603070748806i
2,0.08,280,2700,1.616201257153688E-5+0.025161263586573085i
2,0.08,290,2700,1.5321817020269965E-5+0.024290890651290302i
2,0.08,300,2700,1.455120430335031E-5+0.023478471224917526i
2,0.08,310,2700,1.3842358651974326E-5+0.022718395815484828i
2,0.08,320,2700,1.3188557694061548E-5+0.022005756225033507i
2,0.08,330,2700,1.2583991177414973E-5+0.021336239278320266i
2,0.08,340,2700,1.2023614165840338E-5+0.020706039307587243i
2,0.08,350,2700,1.1503027360211576E-5+0.020111785641766976i
2,0.08,360,2700,1.1018378922208938E-5+0.01955048218226963i
2,0.08,370,2700,1.0566283463569276E-5+0.019019456778453056i
2,0.08,380,2700,1.014375482900709E-5+0.018516318597375972i
2,0.08,390,2700,9.74815003239085E-6+0.01803892205280904i
2,0.08,400,2700,9.37712226425564E-6+0.017585336145514188i
2,0.08,410,2700,9.028581318428406E-6+0.01715381829081905i
2,0.08,420,2700,8.700660118454288E-6+0.016742791885527682i
2,0.08,430,2700,8.391686284242596E-6+0.01635082700537597i
2,0.08,440,2700,8.100157883180153E-6+0.015976623734940222i
2,0.08,450,2700,7.824722670965084E-6+0.01561899772046479i
2,0.08,460,2700,7.564160255323117E-6+0.015276867607305466i
2,0.08,470,2700,7.317366717856245E-6+0.01494924408127309i
2,0.08,480,2700,7.083341311308553E-6+0.014635220279952815i
2,0.08,490,2700,6.86117491566217E-6+0.014333963378269242i
2,0.08,500,2700,6.650039990130712E-6+0.014044707183887128i
2,0.08,510,2700,6.449181801771196E-6+0.013766745603829796i
2,0.08,520,2700,6.257910747182988E-6+0.013499426865025017i
2,0.08,530,2700,6.075595613079831E-6+0.013242148389193329i
2,0.08,540,2700,5.901657645738361E-6+0.012994352237249065i
2,0.08,550,2700,5.735565319340018E-6+0.012755521050724134i
2,0.08,560,2700,5.576829709886609E-6+0.01252517442808066i
2,0.08,570,2700,5.425000395216059E-6+0.012302865682500492i
2,0.08,580,2700,5.279661813291336E-6+0.012088178935106953i
2,0.08,590,2700,5.140430020657592E-6+0.011880726503818308i
2,0.08,600,2700,5.006949801174166E-6+0.01168014655333964i
2,0.08,610,2700,4.878892082078578E-6+0.011486100976323355i
2,0.08,620,2700,4.755951620282535E-6+0.011298273479596808i
2,0.08,630,2700,4.6378449268242744E-6+0.0111163678526692i
2,0.08,640,2700,4.524308401627011E-6+0.010940106398580198i
2,0.08,650,2700,4.415096654357124E-6+0.01076922850960435i
2,0.08,660,2700,4.309980990284243E-6+0.01060348937244779i
2,0.08,670,2700,4.2087480427168665E-6+0.010442658789406168i
2,0.08,680,2700,4.111198535877421E-6+0.010286520103545877i
2,0.08,690,2700,4.017146164076826E-6+0.010134869217354351i
2,0.08,700,2700,3.926416574750114E-6+0.009987513695512009i
2,0.08,710,2700,3.838846444408644E-6+0.009844271943490895i
2,0.08,720,2700,3.7542826378432054E-6+0.009704972454607764i
2,0.08,730,2700,3.6725814420556276E-6+0.00956945311896683i
2,0.08,740,2700,3.593607867343257E-6+0.009437560588436499i
2,0.08,750,2700,3.5172350088499958E-6+0.009309149692430744i
2,0.08,760,2700,3.443343462617363E-6+0.009184082899814518i
2,0.08,770,2700,3.3718207908441123E-6+0.009062229822740069i
2,0.08,780,2700,3.3025610316284927E-6+0.008943466758650261i
2,0.08,790,2700,3.2354642489775176E-6+0.008827676267067201i
2,0.08,800,2700,3.1704361193184954E-6+0.0087147467781216i
2,0.08,810,2700,3.107387551134484E-6+0.008604572230079644i
2,0.08,820,2700,3.046234334705081E-6+0.00849705173339166i
2,0.08,830,2700,2.9868968192304054E-6+0.008392089259025522i
2,0.08,840,2700,2.929299614902955E-6+0.008289593349060388i
2,0.08,850,2700,2.873371317727598E-6+0.008189476847707652i
2,0.08,860,2700,2.8190442551111914E-6+0.008091656651096023i
2,0.08,870,2700,2.76625425042665E-6+0.007996053474310122i
2,0.08,880,2700,2.7149404049519423E-6+0.007902591634310754i
2,0.08,890,2700,2.6650448957052547E-6+0.007811198847486281i
2,0.08,900,2700,2.6165127878668228E-6+0.007721806040697831i
2,0.08,910,2700,2.569291860580066E-6+0.007634347174779243i
2,0.08,920,2700,2.5233324450449443E-6+0.007548759079543879i
2,0.08,930,2700,2.4785872739161697E-6+0.007464981299432195i
2,0.08,940,2700,2.435011341099549E-6+0.007382955949006457i
2,0.08,950,2700,2.3925617711343997E-6+0.007302627577567594i
2,0.08,960,2700,2.351197697408388E-6+0.007223943042227529i
2,0.08,970,2700,2.310880148525306E-6+0.007146851388827i
2,0.08,980,2700,2.2715719422016926E-6+0.007071303740137985i
2,0.08,990,2700,2.2332375861241973E-6+0.0069972531908341394i
2,0.08,1000,2700,2.1958431852443784E-6+0.006924654708756338i
2,0.08,1010,2700,2.1593563550344575E-6+0.006853465042035071i
2,0.08,1020,2700,2.1237461402645358E-6+0.006783642631667788i
2,0.08,1030,2700,2.088982938902949E-6+0.006715147529179429i
2,0.08,1040,2700,2.0550384307663705E-6+0.00664794131902324i
2,0.08,1050,2700,2.021885510582404E-6+0.00658198704540494i
2,0.08,1060,2700,1.9894982251516384E-6+0.006517249143237099i
2,0.08,1070,2700,1.9578517143232586E-6+0.006453693372952579i
2,0.08,1080,2700,1.926922155515189E-6+0.006391286758925818i
2,0.08,1090,2700,1.8966867115385414E-6+0.006329997531268554i
2,0.08,1100,2700,1.867123481496434E-6+0.00626979507078452i
2,0.08,1110,2700,1.8382114545490902E-6+0.006210649856881746i
2,0.08,1120,2700,1.809930466355093E-6+0.006152533418256514i
2,0.08,1130,2700,1.7822611580037373E-6+0.006095418286174842i
2,0.08,1140,2700,1.7551849372757516E-6+0.006039277950190581i
2,0.08,1150,2700,1.7286839420784169E-6+0.005984086816149016i
2,0.08,1160,2700,1.7027410059080577E-6+0.005929820166335882i
2,0.08,1170,2700,1.6773396252088212E-6+0.0058764541216406105i
2,0.08,1180,2700,1.6524639285013108E-6+0.005823965605611388i
2,0.08,1190,2700,1.6280986471633124E-6+0.0057723323102867544i
2,0.08,1200,2700,1.604229087753737E-6+0.0057215326636974794i
2,0.08,1210,2700,1.5808411057758255E-6+0.005671545798936325i
2,0.08,1220,2700,1.5579210807803284E-6+0.005622351524702214i
2,0.08,1230,2700,1.535455892718424E-6+0.005573930297229188i
2,0.08,1240,2700,1.5134328994517294E-6+0.0055262631935153695i
2,0.08,1250,2700,1.4918399153377526E-6+0.0054793318857735045i
2,0.08,1260,2700,1.4706651908040023E-6+0.0054331186170264115i
2,0.08,1270,2700,1.4498973928336699E-6+0.005387606177776435i
2,0.08,1280,2700,1.4295255862777848E-6+0.0053427778836797725i
2,0.08,1290,2700,1.4095392159180586E-6+0.005298617554160269i
2,0.08,1300,2700,1.3899280891946403E-6+0.005255109491899398i
2,0.08,1310,2700,1.3706823595163906E-6+0.005212238463140388i
2,0.08,1320,2700,1.3517925100622189E-6+0.0051699896787476135i
2,0.08,1330,2700,1.3332493379814727E-6+0.0051283487759611595i
2,0.08,1340,2700,1.3150439388856986E-6+0.00508730180078898i
2,0.08,1350,2700,1.297167691519337E-6+0.0050468351909769i
2,0.08,1360,2700,1.2796122424777087E-6+0.005006935759497978i
2,0.08,1370,2700,1.2623694908234016E-6+0.004967590678499001i
2,0.08,1380,2700,1.2454315724272889E-6+0.004928787463640833i
2,0.08,1390,2700,1.2287908438294823E-6+0.004890513958765215i
2,0.08,1400,2700,1.2124398653753575E-6+0.004852758320815373i
2,0.08,1410,2700,1.1963713833278034E-6+0.004815509004931931i
2,0.08,1420,2700,1.1805783105999107E-6+0.004778754749637143i
2,0.08,1430,2700,1.1650537056594435E-6+0.004742484562009149i
2,0.08,1440,2700,1.1497907490547026E-6+0.00470668770273583i
2,0.08,1450,2700,1.134782716872488E-6+0.004671353670918905i
2,0.08,1460,2700,1.1200229502578537E-6+0.004636472188478789i
2,0.08,1470,2700,1.1055048198951237E-6+0.004602033183982385i
2,0.08,1480,2700,1.0912216840374974E-6+0.0045680267756810135i
2,0.08,1490,2700,1.0771668382765887E-6+0.004534443253501589i
2,0.08,1500,2700,1.063333454701622E-6+0.004501273059677149i
2,0.08,1510,2700,1.049714507384631E-6+0.0044685067676288855i
2,0.08,1520,2700,1.0363026801650671E-6+0.004436135058618113i
2,0.08,1530,2700,1.0230902513969462E-6+0.004404148695562139i
2,0.08,1540,2700,1.0100689485324547E-6+0.0043725384932461935i
2,0.08,1550,2700,9.972297629433308E-7+0.004341295283949419i
2,0.08,1560,2700,9.845627119270062E-7+0.004310409877216612i
2,0.08,1570,2700,9.7205652998419E-7+0.004279873012122215i
2,0.08,1580,2700,9.596982645171343E-7+0.004249675299849642i
2,0.08,1590,2700,9.474727410975796E-7+0.004219807153688503i
2,0.08,1600,2700,9.353618488279776E-7+0.004190258702550772i
2,0.08,1610,2700,9.233435746588075E-7+0.004161019682696343i
2,0.08,1620,2700,9.113906829179577E-7+0.00413207930034371i
2,0.08,1630,2700,8.99468886455036E-7+0.004103426054922014i
2,0.08,1640,2700,8.875342781656156E-7+0.004075047508421925i
2,0.08,1650,2700,8.755296684080395E-7+0.004046929979857924i
2,0.08,1660,2700,8.633792738791312E-7+0.004019058134007613i
2,0.08,1670,2700,8.509808714092556E-7+0.0039914144182205515i
2,0.08,1680,2700,8.381939638219978E-7+0.003963978276518972i
2,0.08,1690,2700,8.248215106186521E-7+0.003936725029894592i
2,0.08,1700,2700,8.105809718071343E-7+0.0039096242435646645i
2,0.08,1710,2700,7.950570146202611E-7+0.003882637282885165i
2,0.08,1720,2700,7.776215539509242E-7+0.00385571354351156i
2,0.08,1730,2700,7.57293012703578E-7+0.0038287844316228126i
2,0.08,1740,2700,7.324765638539357E-7+0.003801753352422153i
2,0.08,1750,2700,7.004566720382182E-7+0.003774478232667863i
2,0.08,1760,2700,6.563345195711064E-7+0.0037467391568355574i
2,0.08,1770,2700,5.906014368883434E-7+0.0037181738740856988i
2,0.08,1780,2700,4.829409299182227E-7+0.0036881365856855064i
2,0.08,1790,2700,2.8381920463910053E-7+0.00365534722605432i
2,0.08,1800,2700,-1.5343720064766475E-7+0.003616849639107433i
2,0.08,1810,2700,-1.4271248103286196E-6+0.003563914728313575i
2,0.08,1820,2700,-8.291840266045094E-6+0.003454509908998485i
2,0.08,1830,2700,-0.0021225381224904256+0.002104425911638734i
2,0.08,1840,2700,-1.1846862355358578E-5+0.0037771410795556077i
2,0.08,1850,2700,-2.5829658967862995E-6+0.003657352167506344i
2,0.08,1860,2700,-8.734557104961104E-7+0.0036034625438439204i
2,0.08,1870,2700,-2.663695220412892E-7+0.0035657923330344324i
2,0.08,1880,2700,1.8414111728651445E-8+0.0035346620297558914i
2,0.08,1890,2700,1.7421394743559238E-7+0.003506880925399795i
2,0.08,1900,2700,2.679721218596668E-7+0.0034810890411473517i
2,0.08,1910,2700,3.280210445849716E-7+0.0034566077424443204i
2,0.08,1920,2700,3.680916616667673E-7+0.0034330596731568797i
2,0.08,1930,2700,3.9552464576211583E-7+0.0034102175658531696i
2,0.08,1940,2700,4.145480893442367E-7+0.0033879357966537255i
2,0.08,1950,2700,4.277442359444451E-7+0.003366116267841391i
2,0.08,1960,2700,4.367664303207147E-7+0.0033446900806262604i
2,0.08,1970,2700,4.4271517021014367E-7+0.0033236070814989405i
2,0.08,1980,2700,4.46347062723256E-7+0.0033028295983080986i
2,0.08,1990,2700,4.4819665339908745E-7+0.0032823285284473056i
2,0.08,2000,2700,4.4865040842793474E-7+0.0032620808081907484i
2,0.08,2010,2700,4.4799323555020736E-7+0.0032420677246266425i
2,0.08,2020,2700,4.464386315344273E-7+0.0032222737588029162i
2,0.08,2030,2700,4.441487365592995E-7+0.0032026857734363365i
2,0.08,2040,2700,4.412479807328293E-7+0.003183292429704896i
2,0.08,2050,2700,4.3783255335212705E-7+0.003164083759634327i
2,0.08,2060,2700,4.3397708244840545E-7+0.003145050846105443i
2,0.08,2070,2700,4.29739408711744E-7+0.0031261855784227898i
2,0.08,2080,2700,4.251640289585751E-7+0.0031074804615386403i
2,0.08,2090,2700,4.2028458989764457E-7+0.0030889284636324886i
2,0.08,2100,2700,4.151256876266336E-7+0.0030705228911149882i
2,0.08,2110,2700,4.097041455066879E-7+0.0030522572830461443i
2,0.08,2120,2700,4.040298869046019E-7+0.003034125318922047i
2,0.08,2130,2700,3.98106479949371E-7+0.0030161207350954504i
2,0.08,2140,2700,3.919314027130628E-7+0.002998237245947744i
2,0.08,2150,2700,3.8549605497500034E-7+0.0029804684664432052i
2,0.08,2160,2700,3.7878552409464485E-7+0.0029628078329432296i
2,0.08,2170,2700,3.717780953279258E-7+0.0029452485191778636i
2,0.08,2180,2700,3.644444792831939E-7+0.002927783344074822i
2,0.08,2190,2700,3.5674670925988436E-7+0.0029104046677230814i
2,0.08,2200,2700,3.4863663678950586E-7+0.00289310427106176i
2,0.08,2210,2700,3.4005392203264043E-7+0.0028758732138716176i
2,0.08,2220,2700,3.3092337295184624E-7+0.0028587016642046543i
2,0.08,2230,2700,3.211514278184989E-7+0.0028415786903621884i
2,0.08,2240,2700,3.106214913029809E-7+0.002824492003692937i
2,0.08,2250,2700,2.99187712384455E-7+0.002807427636480738i
2,0.08,2260,2700,2.866666126461638E-7+0.0027903695335024874i
2,0.08,2270,2700,2.728257043223104E-7+0.0027732990276487495i
2,0.08,2280,2700,2.573678268848599E-7+0.002756194158053335i
2,0.08,2290,2700,2.399092927122107E-7+0.0027390287714636453i
2,0.08,2300,2700,2.1994891968269776E-7+0.0027217713208504157i
2,0.08,2310,2700,1.968233852343838E-7+0.002704383234100746i
2,0.08,2320,2700,1.6964160321120604E-7+0.002686816660882437i
2,0.08,2330,2700,1.3718615257403777E-7+0.002669011301353578i
2,0.08,2340,2700,9.776155217491172E-8+0.0026508898473752403i
2,0.08,2350,2700,4.8954153760394594E-8+0.0026323512712493353i
2,0.08,2360,2700,-1.2760067991974892E-8+0.002613260673952696i
2,0.08,2370,2700,-9.268006324251658E-8+0.002593433441853764i
2,0.08,2380,2700,-1.9905486043736295E-7+0.0025726096045114596i
2,0.08,2390,2700,-3.4526950434745373E-7+0.002550410509719023i
2,0.08,2400,2700,-5.541665649248533E-7+0.002526261742827125i
2,0.08,2410,2700,-8.672537026834386E-7+0.002499247033151418i
2,0.08,2420,2700,-1.3662651333143096E-6+0.0024678084378566842i
2,0.08,2430,2700,-2.230285760395735E-6+0.002429064059690512i
2,0.08,2440,2700,-3.915033158944912E-6+0.002377020888689916i
2,0.08,2450,2700,-7.875783767530139E-6+0.0022968275194713305i
2,0.08,2460,2700,-2.101805449058399E-5+0.0021388895406260077i
