% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 13 2023, 17:34"
% Table,d1_m - 
% m,d1 (m),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
0,0.01,7300,500.00000000000006,-7.156708431679562E-7+3.606478985384952E-6i
0,0.01,7310,500.00000000000006,-5.572477069648776E-7+1.4130277003675324E-6i
0,0.01,7320,500.00000000000006,-4.772072223003189E-7-1.9420811496320323E-7i
0,0.01,7330,500.00000000000006,-4.390946675070106E-7-1.6214684795194376E-6i
0,0.01,7340,500.00000000000006,-4.397062322762135E-7-3.129481758338263E-6i
0,0.01,7350,500.00000000000006,-5.095463552017367E-7-5.104446994611017E-6i
0,0.01,7360,500.00000000000006,-8.335898862393064E-7-8.705359592122245E-6i
0,0.01,7370,500.00000000000006,-4.32679354467918E-6-2.2392673802483242E-5i
0,0.01,7380,500.00000000000006,-7.3341306532407944E-6+2.5867968239344876E-5i
0,0.01,7390,500.00000000000006,-9.211529722917798E-7+6.73663523357073E-6i
0,0.01,7400,500.00000000000006,-4.7194573577193556E-7+2.814318774514515E-6i
0,0.01,7410,500.00000000000006,-3.4871421166028895E-7+9.923122667635757E-7i
0,0.01,7420,500.00000000000006,-2.966529322719886E-7-1.351265036968484E-7i
0,0.01,7430,500.00000000000006,-2.693945914942329E-7-9.447385633510693E-7i
0,0.01,7440,500.00000000000006,-2.532952295107566E-7-1.5811871070177603E-6i
0,0.01,7450,500.00000000000006,-2.431338278910198E-7-2.1126861285711693E-6i
0,0.01,7460,500.00000000000006,-2.3654596181782587E-7-2.5761946220695145E-6i
0,0.01,7470,500.00000000000006,-2.3233081487262944E-7-2.9939906819552207E-6i
0,0.01,7480,500.00000000000006,-2.29831478538255E-7-3.3808238052918047E-6i
0,0.01,7490,500.00000000000006,-2.2867802809883075E-7-3.747452445632213E-6i
0,0.01,7500,500.00000000000006,-2.2867467469909145E-7-4.102688964979764E-6i
0,0.01,7510,500.00000000000006,-2.2975678728492352E-7-4.454910425226756E-6i
0,0.01,7520,500.00000000000006,-2.3199928710338918E-7-4.813691447324729E-6i
0,0.01,7530,500.00000000000006,-2.357018460092434E-7-5.192472789570694E-6i
0,0.01,7540,500.00000000000006,-2.416813459930861E-7-5.614557713862977E-6i
0,0.01,7550,500.00000000000006,-2.523711313571092E-7-6.130554159244899E-6i
0,0.01,7560,500.00000000000006,-2.77569903626507E-7-6.887659658779942E-6i
0,0.01,7570,500.00000000000006,-3.961517617518356E-7-8.614030870473974E-6i
0,0.01,7580,500.00000000000006,-5.5972321687601076E-5+2.0393890232095212E-6i
0,0.01,7590,500.00000000000006,-3.9181124731238145E-7-3.4261927557541172E-6i
0,0.01,7600,500.00000000000006,-2.9448513819238154E-7-5.139078050432838E-6i
0,0.01,7610,500.00000000000006,-2.8385048214381523E-7-5.91934140733368E-6i
0,0.01,7620,500.00000000000006,-2.8723613362602524E-7-6.475027762294713E-6i
0,0.01,7630,500.00000000000006,-2.9598330454725883E-7-6.952223307298563E-6i
0,0.01,7640,500.00000000000006,-3.0831222394546157E-7-7.403182419965247E-6i
0,0.01,7650,500.00000000000006,-3.2405361199044427E-7-7.85455916491379E-6i
0,0.01,7660,500.00000000000006,-3.4373759892778356E-7-8.325696189326055E-6i
0,0.01,7670,500.00000000000006,-3.6857613864097837E-7-8.837774167982882E-6i
0,0.01,7680,500.00000000000006,-4.013985307420336E-7-9.428870880814683E-6i
0,0.01,7690,500.00000000000006,-4.562243749339576E-7-1.0239521696900811E-5i
0,0.01,7700,500.00000000000006,-1.0332640539965068E-5-1.4410944236186592E-5i
0,0.01,7710,500.00000000000006,-5.685271733272188E-7-1.0515976786044969E-5i
0,0.01,7720,500.00000000000006,-6.355592290226283E-7-1.162484457964495E-5i
0,0.01,7730,500.00000000000006,-7.531756108556642E-7-1.2727113573204452E-5i
0,0.01,7740,500.00000000000006,-9.307483089304138E-7-1.403992779972197E-5i
0,0.01,7750,500.00000000000006,-1.2109985722055762E-6-1.5726035957610778E-5i
0,0.01,7760,500.00000000000006,-1.6904218865599374E-6-1.8043537056007677E-5i
0,0.01,7770,500.00000000000006,-2.615277364636368E-6-2.1505804181134114E-5i
0,0.01,7780,500.00000000000006,-4.77066162091232E-6-2.732099617531599E-5i
0,0.01,7790,500.00000000000006,-1.178417331432359E-5-3.889052859237189E-5i
0,0.01,7800,500.00000000000006,-5.424878824588168E-5-5.8333017591310995E-5i
0,0.01,7810,500.00000000000006,-5.60817211860965E-5+4.5424201283120967E-5i
0,0.01,7820,500.00000000000006,-1.160237302956925E-5+2.5843819386115063E-5i
0,0.01,7830,500.00000000000006,-4.518735041640775E-6+1.3900994376259475E-5i
0,0.01,7840,500.00000000000006,-2.406621408758112E-6+7.934201070644364E-6i
0,0.01,7850,500.00000000000006,-1.5228716369639998E-6+4.3820219438546785E-6i
0,0.01,7860,500.00000000000006,-1.0757337356497795E-6+1.9931622206555688E-6i
0,0.01,7870,500.00000000000006,-8.208532912360214E-7+2.4130631008370754E-7i
0,0.01,7880,500.00000000000006,-6.635011335075576E-7-1.1316139526363313E-6i
0,0.01,7890,500.00000000000006,-5.609630177869472E-7-2.2682891124836527E-6i
0,0.01,7900,500.00000000000006,-4.91852052884108E-7-3.256459934154222E-6i
0,0.01,7910,500.00000000000006,-4.446968499775352E-7-4.156583622494086E-6i
0,0.01,7920,500.00000000000006,-4.1319891230266466E-7-5.016847177474551E-6i
0,0.01,7930,500.00000000000006,-3.9421102764276915E-7-5.883982293267724E-6i
0,0.01,7940,500.00000000000006,-3.871849497673301E-7-6.8156546461152005E-6i
0,0.01,7950,500.00000000000006,-3.9524725665552515E-7-7.903877212005988E-6i
0,0.01,7960,500.00000000000006,-4.3107990803655E-7-9.340525475518528E-6i
0,0.01,7970,500.00000000000006,-5.517406097261653E-7-1.1689994163156022E-5i
0,0.01,7980,500.00000000000006,-1.3673846636232051E-6-1.8231766158852848E-5i
0,0.01,7990,500.00000000000006,-7.763745002309698E-6+1.6045210817078543E-5i
0,0.01,8000,500.00000000000006,-1.0313133172506801E-6-7.0947858082399894E-6i
0,0.01,8010,500.00000000000006,-2.037039552547479E-6-1.669213977923883E-5i
0,0.01,8020,500.00000000000006,-1.0199522402567136E-4-4.923462402134846E-5i
0,0.01,8030,500.00000000000006,-2.286948150268675E-6+1.1020903089153099E-5i
0,0.01,8040,500.00000000000006,-7.403073113036748E-7+2.4643814191296406E-6i
0,0.01,8050,500.00000000000006,-4.6723104443868833E-7-6.24651302860246E-7i
0,0.01,8060,500.00000000000006,-3.7411044493200663E-7-2.332509970877948E-6i
0,0.01,8070,500.00000000000006,-3.325366828293912E-7-3.478722363152289E-6i
0,0.01,8080,500.00000000000006,-3.114416159935958E-7-4.3394749093321115E-6i
0,0.01,8090,500.00000000000006,-3.0029238949096733E-7-5.035225164015988E-6i
0,0.01,8100,500.00000000000006,-2.9472869556711336E-7-5.627593958491848E-6i
0,0.01,8110,500.00000000000006,-2.9269695127929363E-7-6.151817202324332E-6i
0,0.01,8120,500.00000000000006,-2.9314762552522376E-7-6.6298338008950015E-6i
0,0.01,8130,500.00000000000006,-2.955233727988205E-7-7.076302488414963E-6i
0,0.01,8140,500.00000000000006,-2.995347567444809E-7-7.50165706492122E-6i
0,0.01,8150,500.00000000000006,-3.0505457620319804E-7-7.913789060687012E-6i
0,0.01,8160,500.00000000000006,-3.120666057196587E-7-8.31904445297526E-6i
0,0.01,8170,500.00000000000006,-3.206421214221315E-7-8.722859219849057E-6i
0,0.01,8180,500.00000000000006,-3.309326477404519E-7-9.130200357815595E-6i
0,0.01,8190,500.00000000000006,-3.431741408288089E-7-9.545905553537696E-6i
0,0.01,8200,500.00000000000006,-3.5770141333339177E-7-9.974979886959955E-6i
0,0.01,8210,500.00000000000006,-3.7497409415524965E-7-1.0422892784693702E-5i
0,0.01,8220,500.00000000000006,-3.9561789678496214E-7-1.089591525124478E-5i
0,0.01,8230,500.00000000000006,-4.204883257622889E-7-1.1401544087480004E-5i
0,0.01,8240,500.00000000000006,-4.507693580130175E-7-1.1949078261901393E-5i
0,0.01,8250,500.00000000000006,-4.881291759156994E-7-1.2550449615879768E-5i
0,0.01,8260,500.00000000000006,-5.349728942034543E-7-1.322148137458019E-5i
0,0.01,8270,500.00000000000006,-5.948675216968983E-7-1.3983889123850747E-5i
0,0.01,8280,500.00000000000006,-6.732883591889024E-7-1.4868635670841532E-5i
0,0.01,8290,500.00000000000006,-7.790023672400905E-7-1.592193066941024E-5i
0,0.01,8300,500.00000000000006,-9.26814147614452E-7-1.7216917452699514E-5i
0,0.01,8310,500.00000000000006,-1.1435539558648646E-6-1.8879439949360874E-5i
0,0.01,8320,500.00000000000006,-1.4832378385428908E-6-2.1157445350754437E-5i
0,0.01,8330,500.00000000000006,-2.080036920556454E-6-2.4693085539198E-5i
0,0.01,8340,500.00000000000006,-3.774066968482345E-6-3.327326694167788E-5i
0,0.01,8350,500.00000000000006,-6.214155323983693E-6-2.274224326785081E-5i
0,0.01,8360,500.00000000000006,-1.140239906349613E-5-3.950329053221773E-5i
0,0.01,8370,500.00000000000006,-4.029578741412329E-5-6.175501760996926E-5i
0,0.01,8380,500.00000000000006,-1.0268606688792863E-4+2.884167771204064E-5i
0,0.01,8390,500.00000000000006,-2.1371828996997224E-5+3.665642884958586E-5i
0,0.01,8400,500.00000000000006,-7.354287751848248E-6+1.943231872633976E-5i
0,0.01,8410,500.00000000000006,-3.6568959061725616E-6+1.0932041001861533E-5i
0,0.01,8420,500.00000000000006,-2.2128448198837856E-6+6.044438605771497E-6i
0,0.01,8430,500.00000000000006,-1.5119920247526237E-6+2.8552773180217947E-6i
0,0.01,8440,500.00000000000006,-1.1229399922914961E-6+5.811097534361294E-7i
0,0.01,8450,500.00000000000006,-8.866586639046443E-7-1.1508132216185291E-6i
0,0.01,8460,500.00000000000006,-7.338572039815956E-7-2.540466567583749E-6i
0,0.01,8470,500.00000000000006,-6.30622389189285E-7-3.706716291864827E-6i
0,0.01,8480,500.00000000000006,-5.589897905920884E-7-4.728579434049591E-6i
0,0.01,8490,500.00000000000006,-5.091843165846472E-7-5.668712902145171E-6i
0,0.01,8500,500.00000000000006,-4.769210007724973E-7-6.5972113936995555E-6i
0,0.01,8510,500.00000000000006,-4.6679544167564896E-7-7.655640975425855E-6i
0,0.01,8520,500.00000000000006,-5.560968799406899E-7-9.522946479691083E-6i
0,0.01,8530,500.00000000000006,-4.809868010689969E-6+4.6615642693522465E-6i
0,0.01,8540,500.00000000000006,-4.5400023418976663E-7-6.750982384634713E-6i
0,0.01,8550,500.00000000000006,-3.9869516339303797E-7-8.15997787058182E-6i
0,0.01,8560,500.00000000000006,-3.873118966730979E-7-9.070282501197636E-6i
0,0.01,8570,500.00000000000006,-3.8670172685478854E-7-9.868589854881521E-6i
0,0.01,8580,500.00000000000006,-3.930028128750795E-7-1.0658582463182975E-5i
0,0.01,8590,500.00000000000006,-4.0666932431072965E-7-1.1499452577866716E-5i
0,0.01,8600,500.00000000000006,-4.3062093234409535E-7-1.2451530089997735E-5i
0,0.01,8610,500.00000000000006,-4.717944344701153E-7-1.3603570977230149E-5i
0,0.01,8620,500.00000000000006,-5.471442523825575E-7-1.5119188703019162E-5i
0,0.01,8630,500.00000000000006,-7.06310136892694E-7-1.7366870680581082E-5i
0,0.01,8640,500.00000000000006,-1.153369889230228E-6-2.1438751823667125E-5i
0,0.01,8650,500.00000000000006,-3.6691101490919078E-6-3.287605924481514E-5i
0,0.01,8660,500.00000000000006,-8.449425295120334E-5+5.127920629336163E-5i
0,0.01,8670,500.00000000000006,-2.6907308402390572E-6-1.2386577338645157E-6i
0,0.01,8680,500.00000000000006,-6.662214988469573E-6-2.7910162217930066E-5i
0,0.01,8690,500.00000000000006,-2.481223492791126E-6+1.043053694338338E-5i
0,0.01,8700,500.00000000000006,-7.365029367927647E-7-7.751216050813195E-7i
0,0.01,8710,500.00000000000006,-5.220762381448256E-7-4.297609173635066E-6i
0,0.01,8720,500.00000000000006,-4.5631440903931296E-7-6.270103126243938E-6i
0,0.01,8730,500.00000000000006,-4.320193400149809E-7-7.637346850890423E-6i
0,0.01,8740,500.00000000000006,-4.252339065755423E-7-8.702393705571375E-6i
0,0.01,8750,500.00000000000006,-4.2804102254071784E-7-9.597584868328237E-6i
0,0.01,8760,500.00000000000006,-4.37332112651145E-7-1.0392275051217247E-5i
0,0.01,8770,500.00000000000006,-4.518887715030856E-7-1.1127936145276697E-5i
0,0.01,8780,500.00000000000006,-4.714248824884297E-7-1.183232992707557E-5i
0,0.01,8790,500.00000000000006,-4.962438189294584E-7-1.2526194486633434E-5i
0,0.01,8800,500.00000000000006,-5.271417112263334E-7-1.322687120163271E-5i
0,0.01,8810,500.00000000000006,-5.654450003481423E-7-1.3950609304622446E-5i
0,0.01,8820,500.00000000000006,-6.131604263777598E-7-1.4714357212179558E-5i
0,0.01,8830,500.00000000000006,-6.732653031152397E-7-1.5537520103669375E-5i
0,0.01,8840,500.00000000000006,-7.502191014817482E-7-1.6444092476255762E-5i
0,0.01,8850,500.00000000000006,-8.508680189512169E-7-1.7465679689301755E-5i
0,0.01,8860,500.00000000000006,-9.86102460787138E-7-1.8646249625545743E-5i
0,0.01,8870,500.00000000000006,-1.174060244172276E-6-2.005020463713781E-5i
0,0.01,8880,500.00000000000006,-1.4467567317375208E-6-2.1777077592553868E-5i
0,0.01,8890,500.00000000000006,-1.8650527554249566E-6-2.399032884140992E-5i
0,0.01,8900,500.00000000000006,-2.5564394474273055E-6-2.6978833673551936E-5i
0,0.01,8910,500.00000000000006,-3.825717917418234E-6-3.130261628009806E-5i
0,0.01,8920,500.00000000000006,-6.5541214173271535E-6-3.818340164628243E-5i
0,0.01,8930,500.00000000000006,-1.4159059378515103E-5-5.0640636892782426E-5i
0,0.01,8940,500.00000000000006,-4.7504982542022404E-5-7.308344520613123E-5i
0,0.01,8950,500.00000000000006,-1.2058692020508875E-4+2.1647152551784554E-5i
0,0.01,8960,500.00000000000006,-2.8558211892690826E-5+4.208963135136791E-5i
0,0.01,8970,500.00000000000006,-9.851923017073248E-6+2.224812198691725E-5i
0,0.01,8980,500.00000000000006,-4.870165209197174E-6+1.2052577668593379E-5i
0,0.01,8990,500.00000000000006,-2.9287703803582614E-6+6.153292689426059E-6i
0,0.01,9000,500.00000000000006,-1.9897477635688092E-6+2.2922471201086295E-6i
0,0.01,9010,500.00000000000006,-1.4705548635091183E-6-4.7550092702157395E-7i
0,0.01,9020,500.00000000000006,-1.1569861636372868E-6-2.605155370529265E-6i
0,0.01,9030,500.00000000000006,-9.562044333804035E-7-4.346783629128705E-6i
0,0.01,9040,500.00000000000006,-8.234708671345305E-7-5.859236693726642E-6i
0,0.01,9050,500.00000000000006,-7.36558433716718E-7-7.268736216101108E-6i
0,0.01,9060,500.00000000000006,-6.875187486292507E-7-8.722794624924233E-6i
0,0.01,9070,500.00000000000006,-6.896611357804249E-7-1.051645531950836E-5i
0,0.01,9080,500.00000000000006,-8.744475938667293E-7-1.3770581458642596E-5i
0,0.01,9090,500.00000000000006,-8.955717908831957E-6-3.728345883092968E-5i
0,0.01,9100,500.00000000000006,-1.1077887060936377E-6-9.537523657649556E-7i
0,0.01,9110,500.00000000000006,-5.689696903120849E-7-6.415287809879435E-6i
0,0.01,9120,500.00000000000006,-4.900878238485511E-7-8.38227286559278E-6i
0,0.01,9130,500.00000000000006,-4.6286411791979425E-7-9.610482300966977E-6i
0,0.01,9140,500.00000000000006,-4.5074728028912195E-7-1.056069772367345E-5i
0,0.01,9150,500.00000000000006,-4.4575524699840695E-7-1.1380094851527755E-5i
0,0.01,9160,500.00000000000006,-4.453639841735395E-7-1.2133535629336441E-5i
0,0.01,9170,500.00000000000006,-4.486720953056279E-7-1.2857046214667536E-5i
0,0.01,9180,500.00000000000006,-4.5546907231534355E-7-1.3575257720127968E-5i
0,0.01,9190,500.00000000000006,-4.6598821891008206E-7-1.4308820303571203E-5i
0,0.01,9200,500.00000000000006,-4.809055527508457E-7-1.5078707278597028E-5i
0,0.01,9210,500.00000000000006,-5.015128751557417E-7-1.5910003423389093E-5i
0,0.01,9220,500.00000000000006,-5.301470546342195E-7-1.6836913724194962E-5i
0,0.01,9230,500.00000000000006,-5.711705698041163E-7-1.7911451791500182E-5i
0,0.01,9240,500.00000000000006,-6.333812635363899E-7-1.9221326297784868E-5i
0,0.01,9250,500.00000000000006,-7.367980472890227E-7-2.0932629587346326E-5i
0,0.01,9260,500.00000000000006,-9.360703732039535E-7-2.341152378772434E-5i
0,0.01,9270,500.00000000000006,-1.4316959535389283E-6-2.7674416028746527E-5i
0,0.01,9280,500.00000000000006,-3.5396606836171088E-6-3.8033180918352666E-5i
0,0.01,9290,500.00000000000006,-7.709184228656208E-5-9.909134075534362E-5i
0,0.01,9300,500.00000000000006,-5.553862159780311E-6+1.0724566918236666E-5i
0,0.01,9310,500.00000000000006,-1.59929055889062E-6-6.41222594819914E-6i
0,0.01,9320,500.00000000000006,-1.2424627059153094E-6-1.4179449992691561E-5i
0,0.01,9330,500.00000000000006,-6.36728338640431E-5+1.1016208231661554E-5i
0,0.01,9340,500.00000000000006,-1.0135072303016639E-6-1.292009083891815E-5i
0,0.01,9350,500.00000000000006,-1.1027114947224204E-6-1.8711544924807515E-5i
0,0.01,9360,500.00000000000006,-2.2676530144243296E-6-2.8032479984400504E-5i
0,0.01,9370,500.00000000000006,-1.2280919204139769E-4+4.95017537632175E-5i
0,0.01,9380,500.00000000000006,-1.7060738658546868E-6-2.7578286849366918E-6i
0,0.01,9390,500.00000000000006,-1.0033168939950716E-6-1.0516569119040847E-5i
0,0.01,9400,500.00000000000006,-9.521150305889965E-7-1.4061294544687173E-5i
0,0.01,9410,500.00000000000006,-1.026251164463975E-6-1.665128889663883E-5i
0,0.01,9420,500.00000000000006,-1.2297633304593934E-6-1.9395267582978365E-5i
0,0.01,9430,500.00000000000006,-1.822081790258485E-6-1.7120113310883383E-5i
0,0.01,9440,500.00000000000006,-1.573105302481904E-6-2.1742818905970178E-5i
0,0.01,9450,500.00000000000006,-1.9486802055134516E-6-2.454134093697498E-5i
0,0.01,9460,500.00000000000006,-2.552034793697408E-6-2.773636469294131E-5i
0,0.01,9470,500.00000000000006,-3.572273777029242E-6-3.187041818323279E-5i
0,0.01,9480,500.00000000000006,-5.496543069184343E-6-3.776268886885692E-5i
0,0.01,9490,500.00000000000006,-9.799329323541062E-6-4.7137650776070097E-5i
0,0.01,9500,500.00000000000006,-2.2557173871159916E-5-6.399961685745492E-5i
0,0.01,9510,500.00000000000006,-8.060478293668871E-5-8.453270611567129E-5i
0,0.01,9520,500.00000000000006,-1.1039587907595716E-4+5.064122650278806E-5i
0,0.01,9530,500.00000000000006,-2.792210897718556E-5+4.4582968999797395E-5i
0,0.01,9540,500.00000000000006,-1.0800693673725284E-5+2.4765731269626607E-5i
0,0.01,9550,500.00000000000006,-5.633815839688523E-6+1.4082020488077108E-5i
0,0.01,9560,500.00000000000006,-3.4849730205185024E-6+7.660534008178664E-6i
0,0.01,9570,500.00000000000006,-2.404414384908172E-6+3.3713152758192844E-6i
0,0.01,9580,500.00000000000006,-1.790738363563281E-6+2.756451997758771E-7i
0,0.01,9590,500.00000000000006,-1.4118769830378709E-6-2.0910744338382218E-6i
0,0.01,9600,500.00000000000006,-1.1635305408295298E-6-3.982630680670847E-6i
0,0.01,9610,500.00000000000006,-9.933720892851799E-7-5.54888552653998E-6i
0,0.01,9620,500.00000000000006,-8.728787787904981E-7-6.884011073477833E-6i
0,0.01,9630,500.00000000000006,-7.854655887108563E-7-8.050284555663028E-6i
0,0.01,9640,500.00000000000006,-7.209799244591128E-7-9.09071953268062E-6i
0,0.01,9650,500.00000000000006,-6.729439404018251E-7-1.0036194269643712E-5i
0,0.01,9660,500.00000000000006,-6.370846745999086E-7-1.0909692849930769E-5i
0,0.01,9670,500.00000000000006,-6.105096938602791E-7-1.172895328683179E-5i
0,0.01,9680,500.00000000000006,-5.912252776136708E-7-1.2508203377465203E-5i
0,0.01,9690,500.00000000000006,-5.778458361237786E-7-1.3259364538346096E-5i
0,0.01,9700,500.00000000000006,-5.694155722670208E-7-1.3992952074673176E-5i
0,0.01,9710,500.00000000000006,-5.653001234025204E-7-1.4718825754123472E-5i
0,0.01,9720,500.00000000000006,-5.651261830129253E-7-1.54469171099227E-5i
0,0.01,9730,500.00000000000006,-5.687602491700012E-7-1.618807260042253E-5i
0,0.01,9740,500.00000000000006,-5.763297050745903E-7-1.6955219277417617E-5i
0,0.01,9750,500.00000000000006,-5.883075683753377E-7-1.776523564485986E-5i
0,0.01,9760,500.00000000000006,-6.057225009611608E-7-1.8642350860993252E-5i
0,0.01,9770,500.00000000000006,-6.306683367397798E-7-1.962507961530645E-5i
0,0.01,9780,500.00000000000006,-6.676661604224683E-7-2.0782306973665988E-5i
0,0.01,9790,500.00000000000006,-7.280100843117956E-7-2.225726829262408E-5i
0,0.01,9800,500.00000000000006,-8.48184564617135E-7-2.442035362352793E-5i
0,0.01,9810,500.00000000000006,-1.2203436930115813E-6-2.867044019866888E-5i
0,0.01,9820,500.00000000000006,-6.341989697667961E-6-4.9621511887571696E-5i
0,0.01,9830,500.00000000000006,-2.594723569635161E-6-2.963860567275568E-6i
0,0.01,9840,500.00000000000006,-9.340553098830242E-7-1.588454433012915E-5i
0,0.01,9850,500.00000000000006,-8.497063799169973E-7-1.9897743976613083E-5i
0,0.01,9860,500.00000000000006,-9.019009484640058E-7-2.2608816738094634E-5i
0,0.01,9870,500.00000000000006,-1.0198970453919951E-6-2.5165194165699754E-5i
0,0.01,9880,500.00000000000006,-1.2296616490448237E-6-2.8133915827188733E-5i
0,0.01,9890,500.00000000000006,-1.6477349344763377E-6-3.227692394371012E-5i
0,0.01,9900,500.00000000000006,-2.760782095180944E-6-3.9603386310075854E-5i
0,0.01,9910,500.00000000000006,-8.637597973738714E-6-5.993552930692038E-5i
0,0.01,9920,500.00000000000006,-1.7053230961434953E-4+6.532210285297646E-5i
0,0.01,9930,500.00000000000006,-5.317290172733376E-6+8.814087116057615E-6i
0,0.01,9940,500.00000000000006,-2.0088717789716394E-6-7.774437380544743E-6i
0,0.01,9950,500.00000000000006,-1.4606800418880848E-6-1.4629399092698816E-5i
0,0.01,9960,500.00000000000006,-1.368752385107274E-6-1.8939520996607065E-5i
0,0.01,9970,500.00000000000006,-1.436692160533904E-6-2.2355747558927093E-5i
0,0.01,9980,500.00000000000006,-1.6053680155716386E-6-2.5518676981974028E-5i
0,0.01,9990,500.00000000000006,-1.8779814476173763E-6-2.8810420882919903E-5i
0,0.01,10000,500.00000000000006,-2.297428192375286E-6-3.259451987930554E-5i
1,0.01,10,500,0.0020526288291933727+0.04589829342656951i
1,0.01,20,500,6.593109390026256E-4+0.022812810675499985i
1,0.01,30,500,3.4247249552208E-4+0.015157576766959752i
1,0.01,40,500,2.1615806104973478E-4+0.01134371648059868i
1,0.01,50,500,1.516410926097497E-4+0.009061152908225619i
1,0.01,60,500,1.1367588480403668E-4+0.007542287625454817i
1,0.01,70,500,8.918179223411013E-5+0.00645896321455036i
1,0.01,80,500,7.23223603029027E-5+0.005647423883814449i
1,0.01,90,500,6.014690813003412E-5+0.005016840399009454i
1,0.01,100,500,5.102195563214704E-5+0.004512788370971086i
1,0.01,110,500,4.397850154472497E-5+0.004100673658315949i
1,0.01,120,500,3.840953605172042E-5+0.0037574562661667698i
1,0.01,130,500,3.391767069143847E-5+0.00346719921151923i
1,0.01,140,500,3.02330948868899E-5+0.003218527638567347i
1,0.01,150,500,2.7166920360173043E-5+0.0030031056817214803i
1,0.01,160,500,2.4583411668524798E-5+0.0028146852840047662i
1,0.01,170,500,2.2382805870878757E-5+0.002648491180834327i
1,0.01,180,500,2.0490324102488288E-5+0.002500811163929024i
1,0.01,190,500,1.884893740430822E-5+0.0023687159070976487i
1,0.01,200,500,1.7414481853604156E-5+0.002249862954445526i
1,0.01,210,500,1.615228523621286E-5+0.002142356784470958i
1,0.01,220,500,1.5034790506275994E-5+0.0020446470873153183i
1,0.01,230,500,1.4039851204232802E-5+0.001955453611905493i
1,0.01,240,500,1.3149488905925021E-5+0.0018737098247503053i
1,0.01,250,500,1.2348974088427131E-5+0.0017985201072855553i
1,0.01,260,500,1.1626137089171675E-5+0.0017291268427741303i
1,0.01,270,500,1.097084520651101E-5+0.00166488482601903i
1,0.01,280,500,1.0374601403481178E-5+0.001605241163220126i
1,0.01,290,500,9.830233133634868E-6+0.001549719335359708i
1,0.01,300,500,9.331648731246378E-6+0.0014979064526057053i
1,0.01,310,500,8.873644997160338E-6+0.001449442978430942i
1,0.01,320,500,8.451753962923886E-6+0.0014040143826421743i
1,0.01,330,500,8.062119914148406E-6+0.0013613443137396276i
1,0.01,340,500,7.701399986242144E-6+0.0013211889774884915i
1,0.01,350,500,7.3666832715924344E-6+0.0012833324802193216i
1,0.01,360,500,7.0554245738244565E-6+0.0012475829490859829i
1,0.01,370,500,6.765389833817711E-6+0.0012137692821454322i
1,0.01,380,500,6.49461091873376E-6+0.0011817384121272222i
1,0.01,390,500,6.241347969329748E-6+0.0011513529916036113i
1,0.01,400,500,6.004057885006512E-6+0.0011224894257451264i
1,0.01,410,500,5.781367821082865E-6+0.0010950361932619088i
1,0.01,420,500,5.572052801002423E-6+0.0010688924074550917i
1,0.01,430,500,5.375016723901589E-6+0.001043966578254454i
1,0.01,440,500,5.189276187259373E-6+0.0010201755432379495i
1,0.01,450,500,5.013946654187522E-6+9.974435413232497E-4i
1,0.01,460,500,4.848230582037463E-6+9.757014074007488E-4i
1,0.01,470,500,4.691407198477156E-6+9.548858698794777E-4i
1,0.01,480,500,4.542823666894743E-6+9.349389361244713E-4i
1,0.01,490,500,4.401887427868024E-6+9.158073532186807E-4i
1,0.01,500,500,4.268059539779082E-6+8.974421334948316E-4i
1,0.01,510,500,4.1408488712104845E-6+8.797981359395447E-4i
1,0.01,520,500,4.01980702190578E-6+8.628336959420311E-4i
1,0.01,530,500,3.904523868887533E-6+8.465102969968062E-4i
1,0.01,540,500,3.7946236506434114E-6+8.307922789173596E-4i
1,0.01,550,500,3.689761515784122E-6+8.156465779100356E-4i
1,0.01,560,500,3.5896204737764916E-6+8.010424945222935E-4i
1,0.01,570,500,3.493908694683921E-6+7.869514860393925E-4i
1,0.01,580,500,3.402357112643429E-6+7.733469803763601E-4i
1,0.01,590,500,3.314717294348187E-6+7.602042089129351E-4i
1,0.01,600,500,3.2307595393058292E-6+7.475000560596584E-4i
1,0.01,610,500,3.1502711832854267E-6+7.352129236336352E-4i
1,0.01,620,500,3.0730550802956983E-6+7.233226083705485E-4i
1,0.01,630,500,2.998928241773281E-6+7.118101911122192E-4i
1,0.01,640,500,2.9277206144987978E-6+7.006579363916781E-4i
1,0.01,650,500,2.85927398118245E-6+6.898492012951477E-4i
1,0.01,660,500,2.7934409697344136E-6+6.793683526162701E-4i
1,0.01,670,500,2.73008415901452E-6+6.692006914355617E-4i
1,0.01,680,500,2.669075270385526E-6+6.593323843601096E-4i
1,0.01,690,500,2.610294435713413E-6+6.497504007473882E-4i
1,0.01,700,500,2.553629533597189E-6+6.404424553142727E-4i
1,0.01,710,500,2.4989755865972504E-6+6.313969555999503E-4i
1,0.01,720,500,2.4462342130875814E-6+6.226029538104558E-4i
1,0.01,730,500,2.3953131281015274E-6+6.140501026243703E-4i
1,0.01,740,500,2.3461256881890153E-6+6.057286145847E-4i
1,0.01,750,500,2.298590475869881E-6+5.976292247419804E-4i
1,0.01,760,500,2.2526309197629953E-6+5.897431562489374E-4i
1,0.01,770,500,2.2081749469046467E-6+5.820620886381784E-4i
1,0.01,780,500,2.165154664151055E-6+5.745781285419554E-4i
