% Model,Trumpet_3.mph
% Version,COMSOL 6.1.0.357
% Date,"Jan 15 2024, 11:44"
% Table,Probe Table 1 - 
% freq (Hz),"Total acoustic pressure (Pa), input pressure","Total acoustic velocity, z-component (m^3/s), input velocity","10*log10(abs(acpr.p_t/acpr.v_tz)), impedance"
2471.633986928104,14.396640957031101-3.796098874793476i,8.797944798875948E-8+3.328650250675154E-7i,31.975226496315855
2476.7973856209146,14.3915769245637-3.8050425012934483i,8.842344523676449E-8+3.336490508557693E-7i,31.96350661700256
2481.960784313725,14.386502936128457-3.813971107490879i,8.886831657876084E-8+3.3443176946743E-7i,31.951823274607367
2487.1241830065355,14.3814191015129-3.8228841565494314i,8.931405237573757E-8+3.352131340988538E-7i,31.940176807509363
2492.287581699346,14.376325797525773-3.831781232003112i,8.976061971937598E-8+3.359931084768583E-7i,31.928567581747917
2497.4509803921565,14.371223606368458-3.8406621223504684i,9.020796781681572E-8+3.3677167422758246E-7i,31.916995876957042
2502.614379084967,14.366113228971953-3.849526880982827i,9.065603555548152E-8+3.3754883609183093E-7i,31.905461783576374
2507.7777777777774,14.360995381007125-3.858375853961274i,9.110476057483549E-8+3.383246243340164E-7i,31.89396512227856
2512.941176470588,14.355870682344955-3.8672096693961175i,9.155408890457063E-8+3.3909909380225154E-7i,31.882505396890025
2518.1045751633983,14.350739554337324-3.8760291855847018i,9.200398391556497E-8+3.398723193926142E-7i,31.87108179072724
2523.2679738562088,14.345602141600748-3.8848354012242496i,9.245443312932222E-8+3.406443882094862E-7i,31.85969321163874
2528.431372549019,14.340458273792896-3.8936293390543106i,9.290545153645171E-8+3.4141538941371064E-7i,31.84833838287027
2533.5947712418297,14.335307476970792-3.9024119216077655i,9.335708059035455E-8+3.4218540338897163E-7i,31.83701596693583
2538.75816993464,14.330149034326721-3.9111838612846537i,9.38093828967114E-8+3.4295449216330676E-7i,31.825724701341382
2543.9215686274506,14.324982085419492-3.9199455846312943i,9.426243355035837E-8+3.437226928186237E-7i,31.814463521753424
2549.084967320261,14.319805745143464-3.928697203034539i,9.471630975675491E-8+3.4449001495024527E-7i,31.80323165145768
2554.2483660130715,14.314619221208462-3.9374385317432905i,9.517108058944943E-8+3.4525644234067927E-7i,31.792028644445562
2559.411764705882,14.309421911897282-3.946169149921001i,9.56267984727474E-8+3.4602193820908205E-7i,31.78085437972806
2564.5751633986924,14.304213472260955-3.954888488828408i,9.608349342034E-8+3.4678645290995997E-7i,31.769709013054683
2569.738562091503,14.29899384376916-3.963595933827569i,9.654117046266218E-8+3.4754993283225437E-7i,31.758592897037147
2574.9019607843134,14.29376324764832-3.9722909273387126i,9.699981024112787E-8+3.483123293772903E-7i,31.747506481911586
2580.065359477124,14.28852214506425-3.9809730622711115i,9.745937249256915E-8+3.490736071014042E-7i,31.736450208330247
2585.2287581699343,14.28327116876535-3.9896421571801968i,9.79198020201902E-8+3.498337502613996E-7i,31.725424402553614
2590.3921568627447,14.278011032126527-3.998298305197407i,9.838103663208206E-8+3.5059276706994565E-7i,31.71442918424133
2595.555555555555,14.272742423900983-4.006941889322385i,9.884301632175334E-8+3.513506910154141E-7i,31.7034643977012
2600.7189542483657,14.267465900507812-4.015573558455086i,9.930569265854714E-8+3.521075787576906E-7i,31.692529577630896
2605.882352941176,14.262181791175086-4.02419416290831i,9.976903705157389E-8+3.52863504491819E-7i,31.681623958279356
2611.0457516339866,14.256890132690721-4.03280465512577i,1.0023304642708201E-7+3.536185512810971E-7i,31.67074652942508
2616.209150326797,14.251590647792963-4.04140596952438i,1.0069774509723668E-7+3.543728005753706E-7i,31.65989613381341
2621.3725490196075,14.246282773840308-4.049998901754154i,1.0116318224393173E-7+3.551263216850217E-7i,31.64907159116592
2626.535947712418,14.240965737961629-4.058584009329389i,1.0162942535188186E-7+3.558791631249058E-7i,31.63827182700902
2631.6993464052284,14.235638664795061-4.067161551342408i,1.0209655080466609E-7+3.566313473709357E-7i,31.627495983203445
2636.862745098039,14.230300696762411-4.075731476064957i,1.0256463339390317E-7+3.5738286979462037E-7i,31.616743491915063
2642.0261437908493,14.22495110629763-4.084293455053979i,1.0303373653617437E-7+3.5813370165243546E-7i,31.606014103687468
2647.18954248366,14.21958938382678-4.092846954276118i,1.0350390460957919E-7+3.588837963001485E-7i,31.595307869847346
2652.3529411764703,14.21421529202139-4.101391328678737i,1.0397515823471109E-7+3.5963309744780775E-7i,31.58462508660102
2657.5163398692807,14.208828883189474-4.10992592633016i,1.0444749277178882E-7+3.6038154824439077E-7i,31.573966211698092
2662.679738562091,14.203430480983286-4.118450190131834i,1.0492087992947517E-7+3.611291001458476E-7i,31.56333176499538
2667.8431372549016,14.198020629886317-4.126963747194875i,1.053952721821767E-7+3.618757207032944E-7i,31.552722223442746
2673.006535947712,14.192600017248525-4.135466477220299i,1.0587060957873833E-7+3.626213995161507E-7i,31.542137920460185
2678.1699346405226,14.187169374417701-4.14395855162902i,1.0634682837043951E-7+3.633661516316833E-7i,31.531578960128684
2683.333333333333,14.181729366545026-4.152440435978215i,1.068238706217724E-7+3.641100177408985E-7i,31.521045157468368
2688.4967320261435,14.176280484628617-4.160912850827733i,1.073016936205835E-7+3.6485306075102015E-7i,31.51053601587646
2693.660130718954,14.170822956584749-4.1693766918155735i,1.0778027762314205E-7+3.6559535880283846E-7i,31.500050749689184
2698.8235294117644,14.16535669436468-4.1778329177136i,1.0825963045120847E-7+3.663369955004195E-7i,31.489588353094035
2703.986928104575,14.159881289618177-4.186282423492429i,1.0873978785306904E-7+3.670780488398776E-7i,31.479147707216814
2709.1503267973853,14.154396061319394-4.194725920680326i,1.0922080933357573E-7+3.6781858078122304E-7i,31.468727708001417
2714.313725490196,14.148900147611144-4.203163846949943i,1.0970277013164953E-7+3.6855862937547707E-7i,31.458327392025893
2719.4771241830063,14.143392624742834-4.211596320494879i,1.1018575084078012E-7+3.6929820480171213E-7i,31.447946038026032
2724.6405228758167,14.137872631502132-4.220023144714645i,1.1066982655722617E-7+3.7003728979258404E-7i,31.437583228208545
2729.803921568627,14.132339478948959-4.228443858587325i,1.1115505731628053E-7+3.707758440426644E-7i,31.427238862886128
2734.9673202614376,14.126792730909088-4.236857821080792i,1.1164148108337055E-7+3.7151381158142954E-7i,31.41691313093419
2740.130718954248,14.121232247699332-4.245264315189177i,1.121291099547112E-7+3.7225112985307916E-7i,31.40660644455464
2745.2941176470586,14.115658191410061-4.25366265780823i,1.1261792971159384E-7+3.7298773930027737E-7i,31.396319349284703
2750.457516339869,14.110070994676391-4.2620523037594i,1.1310790255836615E-7+3.73723592432698E-7i,31.386052420169403
2755.6209150326795,14.10447129673741-4.270432934016153i,1.1359897271139374E-7+3.744586615131824E-7i,31.37580615438122
2760.78431372549,14.098859852047731-4.278804518942612i,1.1409107437858568E-7+3.751929440607587E-7i,31.365580870566482
2765.9477124183004,14.093237419199653-4.287167347573008i,1.145841414515491E-7+3.759264653890325E-7i,31.35537662623624
2771.111111111111,14.087604641799993-4.295522015284591i,1.1507811789378061E-7+3.766592775145353E-7i,31.345193165424533
2776.2745098039213,14.081961937385788-4.303869366104566i,1.1557296742140049E-7+3.773914541092912E-7i,31.33502990797345
2781.437908496732,14.076309413210305-4.312210393077457i,1.160686808344528E-7+3.781230817991813E-7i,31.324885987368226
2786.6013071895422,14.070646826381111-4.320546109322396i,1.1656527947569068E-7+3.7885424891188066E-7i,31.31476033583775
2791.7647058823527,14.064973599067278-4.328877410716733i,1.1706281388504518E-7+3.7958503350226206E-7i,31.304651805122827
2796.928104575163,14.059288888437868-4.337204954999504i,1.1756135768264423E-7+3.8031549281747934E-7i,31.294559302420243
2802.0915032679736,14.053591699074362-4.345529079356497i,1.1806099775251884E-7+3.810456561242907E-7i,31.28448191705023
2807.254901960784,14.047881016954078-4.353849769921511i,1.1856182255216154E-7+3.8177552206778617E-7i,31.27441901596705
2812.4183006535945,14.042155941507628-4.362166685240197i,1.1906391059751489E-7+3.8250506073642514E-7i,31.264370294231785
2817.581699346405,14.036415795608582-4.370479225702644i,1.1956732087922753E-7+3.8323421973353305E-7i,31.254335776540806
2822.7450980392155,14.03066020029814-4.378786634909806i,1.2007208635923598E-7+3.839629330292553E-7i,31.244315774467065
2827.908496732026,14.024889108344981-4.38708811740486i,1.2057821106013585E-7+3.846911312341036E-7i,31.234310809098645
2833.0718954248364,14.019102796188763-4.395382958592605i,1.2108567078485877E-7+3.854187520576502E-7i,31.224321510387245
2838.235294117647,14.013301816895686-4.403670634825746i,1.2159441723556225E-7+3.861457499039486E-7i,31.214348504262876
2843.3986928104573,14.007486918447416-4.411950903010201i,1.2210438515356227E-7+3.8687210367575047E-7i,31.204392298197853
2848.5620915032678,14.001658933692859-4.420223859337593i,1.226155019265665E-7+3.8759782188185806E-7i,31.194453176634738
2853.725490196078,13.99581865175541-4.428489957123619i,1.231276988077255E-7+3.883229441746179E-7i,31.184531119145635
2858.8888888888887,13.989966685660258-4.436749975953541i,1.2364092245745118E-7+3.890475386398834E-7i,31.17462575503103
2864.052287581699,13.984103355733671-4.445004940051938i,1.241551451023146E-7+3.897716946600364E-7i,31.16473636612275
2869.2156862745096,13.978228610217194-4.45325599299847i,1.246703714415896E-7+3.9049551197459926E-7i,31.15486194336729
2874.37908496732,13.972342001004488-4.461504246476007i,1.2518664074189955E-7+3.9121908748371484E-7i,31.145001292686494
2879.5424836601305,13.96644272284028-4.469750628856555i,1.2570402339631822E-7+3.9194250204642844E-7i,31.135153174283328
2884.705882352941,13.960529710965853-4.477995761430294i,1.2622261238928644E-7+3.92665809698785E-7i,31.125316451022776
2889.8692810457514,13.95460177952299-4.4862398844941325i,1.2674251121341886E-7+3.933890312265161E-7i,31.11549021928464
2895.032679738562,13.94865777538774-4.494482844270835i,1.2726382044921278E-7+3.9411215304639125E-7i,31.105673900483342
2900.1960784313724,13.942696721601777-4.50272413888277i,1.277866252605099E-7+3.9483513123704246E-7i,31.095867281182365
2905.359477124183,13.936717930045223-4.510963011643972i,1.283109855798039E-7+3.955578996928491E-7i,31.086070500380053
2910.5228758169933,13.930721071218674-4.519198574937185i,1.2883693003921978E-7+3.9628038093970015E-7i,31.07628399073706
2915.6862745098038,13.924706196573258-4.5274299475260475i,1.293644540425953E-7+3.97002498115755E-7i,31.06650838475883
2920.849673202614,13.918673713916274-4.535656390123346i,1.298935219305129E-7+3.9772418679333676E-7i,31.056744397972086
2926.0130718954247,13.912624319155988-4.543877426056241i,1.3042407295174414E-7+3.98445405494668E-7i,31.04699270086147
2931.176470588235,13.90655888957923-4.552092934677038i,1.3095603058627375E-7+3.9916614382440555E-7i,31.037253791573825
2936.3398692810456,13.900478346856767-4.560303205076148i,1.3148931450327441E-7+3.998864271351421E-7i,31.027527882921525
2941.503267973856,13.89438350297755-4.568508938457475i,1.320238540007319E-7+4.006063167119885E-7i,31.017814819200815
2946.6666666666665,13.888274908591596-4.576711191455987i,1.3255960122631778E-7+4.0132590480578935E-7i,31.008114038698487
2951.830065359477,13.882152728288897-4.584911260998026i,1.3309654204005555E-7+4.020453045710408E-7i,30.998424594218886
2956.9934640522874,13.876016667677636-4.593110523297172i,1.336347023516693E-7+4.027646360105313E-7i,30.988745235217635
2962.156862745098,13.869865970441278-4.601310251696111i,1.3417414835039757E-7+4.034840100847885E-7i,30.979074542603282
2967.3202614379084,13.863699490201125-4.6095114456528865i,1.3471498021104716E-7+4.0420351380505946E-7i,30.969411094608564
2972.483660130719,13.85751582583666-4.617714702470474i,1.35257320270679E-7+4.0492319906379403E-7i,30.959753634200734
2977.6470588235293,13.851313495483724-4.625920154070494i,1.358012978409638E-7+4.056430771452062E-7i,30.950101208392464
2982.8104575163397,13.84509111822317-4.634127476638666i,1.3634703336041743E-7+4.0636311959351337E-7i,30.940453257399888
2987.97385620915,13.838847574573869-4.642335966650353i,1.368946244053278E-7+4.0708326486876474E-7i,30.93080964339158
2993.1372549019607,13.83258212485567-4.650544666978876i,1.3744413538330254E-7+4.0780342936534E-7i,30.92117062007301
2998.300653594771,13.82629447415293-4.658752522925801i,1.3799559188947434E-7+4.0852352103276664E-7i,30.911536752276806
3003.4640522875816,13.819984780449262-4.666958548738352i,1.3854898002166264E-7+4.0924345390299515E-7i,30.90190879822671
3008.627450980392,13.813653607295576-4.675161987534218i,1.3910425053333541E-7+4.0996316203453214E-7i,30.892287567774275
3013.7908496732025,13.807301824969638-4.683362449202361i,1.3966132747664367E-7+4.1068261152731593E-7i,30.882673769882953
3018.954248366013,13.800930466766513-4.691560010866436i,1.402201207541641E-7+4.1140180926531866E-7i,30.87306786384906
3024.1176470588234,13.79454055177096-4.699755264153374i,1.4078054158675182E-7+4.121208070134059E-7i,30.86346993138281
3029.2810457516334,13.788132892734644-4.707949295331614i,1.413425192707172E-7+4.128396996557461E-7i,30.853879589155575
3034.444444444444,13.781707915731834-4.716143590980819i,1.419060168962973E-7+4.135586169393811E-7i,30.84429596096537
3039.6078431372543,13.775265523273806-4.724339874153584i,1.4247104326441836E-7+4.142777091607668E-7i,30.834717722563045
3044.771241830065,13.768805030426773-4.732539891718373i,1.4303765842742182E-7+4.1499712860451366E-7i,30.825143219886478
3049.9346405228753,13.762325192113373-4.74074518766251i,1.436059712729625E-7+4.1571700977085596E-7i,30.81557064545568
3055.0980392156857,13.755824321259517-4.748956903608775i,1.4417612918684403E-7+4.16437451991127E-7i,30.8059982433389
3060.261437908496,13.749300477611987-4.757175643249982i,1.4474830156029533E-7+4.171585076299505E-7i,30.79642450593242
3065.4248366013067,13.742751692805115-4.765401423124947i,1.4532266014802583E-7+4.1788017782534937E-7i,30.786848328498273
3070.588235294117,13.7361761930026-4.77363371353227i,1.458993596514382E-7+4.186024160918179E-7i,30.777269098476385
3075.7516339869276,13.729572585831875-4.781871557085079i,1.4647852142869548E-7+4.19325138691556E-7i,30.76768671104875
3080.915032679738,13.722939989305834-4.790113742695843i,1.4706022227423034E-7+4.2004823983250953E-7i,30.758101515133742
3086.0784313725485,13.716278091780298-4.798359010129857i,1.4764448921935395E-7+4.207716095229495E-7i,30.748514201793146
3091.241830065359,13.709587140232859-4.806606262016963i,1.4823130058730935E-7+4.2149515206562446E-7i,30.738925650010653
3096.4052287581694,13.702867858804954-4.814854762665767i,1.4882059313036463E-7+4.222188033901875E-7i,30.729336745314054
3101.56862745098,13.696121302532685-4.8231043038290515i,1.494122748160955E-7+4.2294254549229287E-7i,30.719748187495828
3106.7320261437903,13.689348655520208-4.831355316600276i,1.5000624245252455E-7+4.236664161645918E-7i,30.710160306441264
3111.895424836601,13.682550990555244-4.8396089082588905i,1.5060240266561666E-7+4.243905121741308E-7i,30.700572909312594
3117.0588235294113,13.67572901791366-4.847866806869047i,1.5120069380575815E-7+4.2511498438998085E-7i,30.690985185268765
3122.2222222222217,13.66888286147368-4.856131207651047i,1.5180110545648753E-7+4.2584002434553543E-7i,30.681395691757857
3127.385620915032,13.662011904649884-4.864404533573324i,1.524036918386212E-7+4.265658433277632E-7i,30.671802436244384
3132.5490196078426,13.655114742114833-4.872689143810229i,1.530085759768731E-7+4.2729264693446186E-7i,30.6622030494047
3137.712418300653,13.648189254681093-4.880987040076776i,1.5361594312124008E-7+4.280206094654795E-7i,30.652595024918927
3142.8758169934636,13.641232798674274-4.889299625120625i,1.5422602418766867E-7+4.2874985288199065E-7i,30.642975984384815
3148.039215686274,13.634242476356677-4.8976275571877474i,1.5483907214243526E-7+4.294804341516962E-7i,30.633343919958484
3153.2026143790845,13.627215439004159-4.905970722818468i,1.5545533555609164E-7+4.302123429227131E-7i,30.6236973740791
3158.366013071895,13.620149172853818-4.914328326144i,1.5607503366993547E-7+4.3094550935905175E-7i,30.61403553138874
3163.5294117647054,13.613041728022694-4.922699073942931i,1.566983364528977E-7+4.3167982032175515E-7i,30.604358216057555
3168.692810457516,13.605891865275833-4.931081426133135i,1.57325351835979E-7+4.324151412464529E-7i,30.594665802004428
3173.8562091503263,13.598699108913499-4.939473879947224i,1.579561211426933E-7+4.3315134094487703E-7i,30.584959051443423
3179.019607843137,13.591463702724774-4.947875258544259i,1.5859062297753857E-7+4.338883167786601E-7i,30.575238899853833
3184.1830065359472,13.5841864707885-4.956284976559073i,1.5922878541272696E-7+4.3462601780584075E-7i,30.56550620655797
3189.3464052287577,13.576868589284013-4.964703254051565i,1.598705059312212E-7+4.3536446341150114E-7i,30.555761492767708
3194.509803921568,13.569511283456148-4.9731312477185705i,1.6051567788702185E-7+4.36103754707857E-7i,30.54600469466582
3199.6732026143786,13.562115477323077-4.981571068459762i,1.6116422107067977E-7+4.368440760112E-7i,30.536234965945724
3204.836601307189,13.554681440519069-4.990025662819671i,1.6181611250331326E-7+4.3758568444172154E-7i,30.52645056762502
3209.9999999999995,13.547208490501479-4.998498555614948i,1.624714123780594E-7+4.3832888742035897E-7i,30.516648877474612
3215.16339869281,13.539694810837396-5.006993480108994i,1.6313027985571952E-7+4.3907401037262685E-7i,30.506826533938565
3220.3267973856205,13.532137431520393-5.015513952091517i,1.6379297471429383E-7+4.3982135956389925E-7i,30.496979702240807
3225.490196078431,13.524532386227559-5.024062863588998i,1.6445984356350864E-7+4.405711866756414E-7i,30.487104421476992
3230.6535947712414,13.516875023162136-5.032642171775274i,1.6513129267406956E-7+4.4132366171231456E-7i,30.47719697143043
3235.816993464052,13.509160413909292-5.041252738112629i,1.6580775227903872E-7+4.420788590317084E-7i,30.46725419420489
3240.9803921568623,13.501383789090495-5.049894339895969i,1.6648963856455496E-7+4.428367584220437E-7i,30.45727371887138
3246.1437908496728,13.493540932968362-5.058565843640199i,1.6717731926791208E-7+4.435972602934955E-7i,30.447254060387618
3251.3071895424832,13.485628485762376-5.0672655070482495i,1.678710873486188E-7+4.4436021207406844E-7i,30.437194587554277
3256.4705882352937,13.477644122583413-5.0759913667681i,1.6857114543850573E-7+4.451254420711393E-7i,30.427095371529038
3261.633986928104,13.46958659381027-5.084741669038022i,1.6927760238844314E-7+4.458927970531657E-7i,30.41695693469307
3266.7973856209146,13.46145562087776-5.093515302781514i,1.6999048243139542E-7+4.4666218002189445E-7i,30.406779922539485
3271.960784313725,13.45325164697477-5.102312193901633i,1.7070974699927243E-7+4.4743358457585536E-7i,30.396564724182547
3277.1241830065355,13.444975450066586-5.111133614257355i,1.7143532853900626E-7+4.482071218071964E-7i,30.386311074115753
3282.287581699346,13.43662764164406-5.119982352988686i,1.7216717427751029E-7+4.489830351690522E-7i,30.37601767962267
3287.4509803921565,13.42820809970101-5.128862699712202i,1.7290529569521127E-7+4.4976169891694005E-7i,30.365681930247252
3292.614379084967,13.419715412989254-5.137780206864726i,1.73649816979714E-7+4.5054359728103916E-7i,30.355299749882064
3297.7777777777774,13.411146433639502-5.146741235233776i,1.7440101398859597E-7+4.513292847377497E-7i,30.344865640042833
3302.941176470588,13.402496033388434-5.155752336039889i,1.75159335419675E-7+4.5211933205251087E-7i,30.33437293164442
3308.1045751633983,13.393757127839672-5.164819569077267i,1.7592540058305556E-7+4.529142667867834E-7i,30.3238142180023
3313.2679738562088,13.384920978893055-5.173947880787515i,1.76699972910872E-7+4.537145190801198E-7i,30.31318189818566
3318.431372549019,13.375977725127466-5.183140657496581i,1.774839136049796E-7+4.5452038275351165E-7i,30.30246873340338
3323.5947712418297,13.36691704449086-5.1923995305168065i,1.7827812378107325E-7+4.5533199841164344E-7i,30.291668318956592
3328.75816993464,13.357728836663435-5.201724457154662i,1.7908348494117634E-7+4.5614936062313564E-7i,30.28077539791446
3333.9215686274506,13.348403823338042-5.211114054415771i,1.7990080664991004E-7+4.5697234713757635E-7i,30.269785977650134
3339.084967320261,13.33893399147681-5.2205661329049615i,1.8073078794521825E-7+4.578007655454997E-7i,30.258697242638828
3344.2483660130715,13.329312832121039-5.230078368080776i,1.815739966117113E-7+4.5863441189078277E-7i,30.247507277665495
3349.411764705882,13.319535345823967-5.239649045954295i,1.8243086883090983E-7+4.594731357406977E-7i,30.23621462496228
3354.5751633986924,13.309597794797003-5.249277819133691i,1.8330173093553331E-7+4.603169061172352E-7i,30.224817703467103
3359.738562091503,13.299497189501132-5.258966399281937i,1.8418684432637545E-7+4.611658718359054E-7i,30.213314127343185
3364.9019607843134,13.28923051521514-5.268719094799478i,1.850864730540566E-7+4.6202040829538543E-7i,30.201699979660283
3370.065359477124,13.278793740576255-5.278543088500188i,1.8600097038350692E-7+4.6288114154194733E-7i,30.18996912409243
3375.2287581699343,13.268180703924266-5.288448355887243i,1.8693087596225787E-7+4.6374894095133465E-7i,30.178112662255597
3380.3921568627447,13.257382029856718-5.298447164868382i,1.8787701028284637E-7+4.6462487539031415E-7i,30.16611865072074
3385.555555555555,13.24638426269076-5.308553174440446i,1.8884055015070606E-7+4.655101344191364E-7i,30.153972165325822
3390.7189542483657,13.235169391262268-5.318780245856672i,1.8982306995489185E-7+4.6640592446936784E-7i,30.141655738337445
3395.882352941176,13.223714872196698-5.329141162206305i,1.9082653942531087E-7+4.6731335711224126E-7i,30.129150110850514
3401.0457516339866,13.211994152987106-5.33964648782262i,1.9185327779858562E-7+4.682333496123738E-7i,30.116435166669444
3406.209150326797,13.199977587855168-5.350303772655495i,1.9290587376591581E-7+4.691665556496687E-7i,30.10349087241263
3411.3725490196075,13.187633565314998-5.361117231472976i,1.9398708702658225E-7+4.701133375119889E-7i,30.090298053752882
3416.535947712418,13.17492964448634-5.372087936257587i,1.9509974916402214E-7+4.710737830728828E-7i,30.076838879933206
3421.6993464052284,13.161833519187706-5.383214485715078i,1.9624667963103655E-7+4.7204776437548524E-7i,30.063096984115305
3426.862745098039,13.148313668782565-5.394494074785301i,1.9743062913833408E-7+4.730350310702454E-7i,30.049057192311555
3432.0261437908493,13.134339586176015-5.4059238734395905i,1.9865425999652657E-7+4.7403533077197426E-7i,30.03470485779195
3437.18954248366,13.119881483808863-5.417502616564814i,1.9992017204849845E-7+4.7504854774917357E-7i,30.020024806346573
3442.3529411764703,13.104909375112422-5.429232282395137i,2.0123098312041333E-7+4.7607484923483063E-7i,30.004999907346104
3447.5163398692807,13.089391435075981-5.441119684454041i,2.0258947237035423E-7+4.771148240658078E-7i,29.989609315043122
3452.679738562091,13.073291588087644-5.453177730983282i,2.0399879101705213E-7+4.781695921712914E-7i,29.973826484006906
3457.8431372549016,13.056566372301784-5.4654260487496655i,2.0546273609894585E-7+4.792408584655849E-7i,29.957617144143214
3463.006535947712,13.039161278900481-5.477890670227523i,2.0698606990087312E-7+4.803308849099766E-7i,29.940937495504883
3468.1699346405226,13.021006917760394-5.490602580815536i,2.085748543372392E-7+4.814423630571876E-7i,29.923732908444862
3473.333333333333,13.002015449600977-5.503595115733851i,2.1023676188446567E-7+4.825781862489861E-7i,29.90593735480808
3478.4967320261435,12.982077687525846-5.516900433032985i,2.1198132793905918E-7+4.837411412954967E-7i,29.88747364644941
3483.660130718954,12.961061093620838-5.530545481599061i,2.138201249789079E-7+4.849335562296566E-7i,29.868254358134
3488.8235294117644,12.938808628988967-5.544547950725246i,2.1576686224275536E-7+4.861569465915726E-7i,29.848183132041093
3493.986928104575,12.915138150197288-5.558912604375497i,2.1783743779073346E-7+4.874116953697092E-7i,29.827155962627085
3499.1503267973853,12.889841862633604-5.573628211300336i,2.200499857007932E-7+4.886967849417717E-7i,29.805062062464422
3504.313725490196,12.862685265274855-5.58866506344323i,2.2242496775129532E-7+4.90009580256205E-7i,29.781783979109022
3509.4771241830063,12.833405007366384-5.603972897259619i,2.2498536013214583E-7+4.913456469741093E-7i,29.757196708131854
3514.6405228758167,12.80170504074241-5.619478905766419i,2.277569889145075E-7+4.926985772166342E-7i,29.73116557404701
3519.803921568627,12.767250312014108-5.6350853912938i,2.3076908016068606E-7+4.940597835058819E-7i,29.70354261238227
3524.9673202614376,12.729656961589123-5.650666337309451i,2.3405511470578343E-7+4.954181977318202E-7i,29.674161115856347
3530.130718954248,12.688477618424944-5.66606161398121i,2.376541105377622E-7+4.967597627103974E-7i,29.642827986119336
3535.2941176470586,12.64318002219585-5.681066512600927i,2.4161248669745595E-7+4.980665148492846E-7i,29.609313674296512
3540.457516339869,12.593117070250898-5.695412686813956i,2.459866740519047E-7+4.993149152678706E-7i,29.573339925662815
3545.6209150326795,12.537486734737504-5.708734245497537i,2.5084660750286305E-7+5.004728831474279E-7i,29.534566384986928
3550.78431372549,12.475281429663273-5.720509529762489i,2.5628013460472543E-7+5.014947049147583E-7i,29.49257849390519
3555.9477124183004,12.405228775811809-5.729964629509154i,2.62398168065437E-7+5.023126025289103E-7i,29.446881267199803
3561.111111111111,12.32573031545985-5.7359181003428255i,2.6934000656798543E-7+5.028231693902597E-7i,29.39690715671642
3566.2745098039213,12.234814149422775-5.736536218891638i,2.772774242823563E-7+5.028660005792112E-7i,29.342053050115016
3571.437908496732,12.13013791329264-5.728953144863161i,2.8641434233896666E-7+5.021905412831787E-7i,29.28177542525346
3576.6013071895422,12.009123455782186-5.7086921940486i,2.969749693530717E-7+5.004056000561639E-7i,29.21580180344024
3581.7647058823527,11.869400221053958-5.668816949455492i,3.0916494938075386E-7+4.969053382978496E-7i,29.14457618788542
3586.928104575163,11.70992251856658-5.598796790001072i,3.2307364134833247E-7+4.907704562143839E-7i,29.070171730990634
3592.0915032679736,11.533437295474632-5.483347334031932i,3.3845852230724835E-7+4.80667434008848E-7i,28.99810154324748
3597.254901960784,11.351269044964367-5.302371453735592i,3.543275508690628E-7+4.648442504944709E-7i,28.940679491506987
3602.4183006535945,11.190770972919307-5.035086005778089i,3.682895784341047E-7+4.414919133082353E-7i,28.922306964864543
3607.581699346405,11.101712928188071-4.673689808951017i,3.7599928811852875E-7+4.0993855478419425E-7i,28.9843255208937
3612.7450980392155,11.148294575416106-4.247900261185631i,3.71858728990285E-7+3.727895363443217E-7i,29.178664495514866
3617.908496732026,11.371096398641985-3.8400327789868505i,3.5234095753355354E-7+3.3723668567073793E-7i,29.532654215564254
3623.0718954248364,11.739949997561562-3.5518544115553397i,3.2009750431590116E-7+3.121567474756856E-7i,29.997785801055386
3628.235294117647,12.16151148982067-3.4356087181969923i,2.8328487233066093E-7+3.0209261945357307E-7i,30.453647952902557
3633.3986928104573,12.54464225458112-3.469011123714506i,2.4985358745535006E-7+3.050827966680904E-7i,30.790810295073072
3638.5620915032678,12.8453394240571-3.593625004509759i,2.2363362605524732E-7+3.160189694559938E-7i,30.97683637522738
3643.725490196078,13.060993342535484-3.75701519822167i,2.0484325990948526E-7+3.3032413355790346E-7i,31.041988284430232
3648.8888888888887,13.20724057991029-3.92678303138578i,1.921118635837645E-7+3.451733711101316E-7i,31.032622922880392
3654.052287581699,13.302445362141885-4.087112549344025i,1.8383374645183647E-7+3.5918959470681854E-7i,30.9848249674679
3659.2156862745096,13.36182965104754-4.231978912370404i,1.7867924766977791E-7+3.7184971408673464E-7i,30.920459831245857
3664.37908496732,13.396548014531582-4.360209663791521i,1.7567458649348833E-7+3.830534170581184E-7i,30.851222820278654
3669.5424836601305,13.414387324477465-4.472730060199773i,1.7414029369784046E-7+3.9288286935016965E-7i,30.782899663136575
3674.705882352941,13.420701757954344-4.571214046304122i,1.7360936049285836E-7+4.0148514148139723E-7i,30.71813156815328
3679.8692810457514,13.419175090333507-4.6574804342373515i,1.737605964229069E-7+4.090196456042508E-7i,30.657953836504458
3685.0326797385615,13.412359933217687-4.7332477859873805i,1.7437152048580362E-7+4.156368394319088E-7i,30.602601933941923
3690.196078431372,13.402039576872586-4.800051165341418i,1.752867646206365E-7+4.2147102592323774E-7i,30.55192447899896
3695.3594771241824,13.389467143478267-4.859227566661946i,1.7639719791021463E-7+4.2663912480862864E-7i,30.505593511527294
3700.522875816993,13.375524202360229-4.91192797100263i,1.776260849297301E-7+4.312417535331746E-7i,30.463211322570153
